t,x,y,dance_movement,Predictions
258,1482.0,442.0,1,1
259,1482.0,421.0,1,1
260,1468.0,427.0,1,1
261,1464.0,422.0,1,1
262,1449.0,396.0,1,1
263,1453.0,427.0,1,1
264,1445.0,395.0,1,1
265,1447.0,452.0,1,1
266,1446.0,400.0,1,1
267,1433.0,474.0,1,1
268,1443.0,407.0,1,1
269,1432.0,481.0,1,1
270,1438.0,398.0,1,1
271,1425.0,477.0,1,1
272,1425.0,405.0,1,1
273,1419.0,474.0,1,1
274,1415.0,400.0,1,1
275,1417.0,452.0,1,1
276,1413.0,403.0,1,1
277,1411.0,444.0,1,1
278,1405.0,399.0,1,1
279,1411.0,428.0,1,1
280,1406.0,403.0,1,1
281,1401.0,420.0,1,1
282,1393.0,394.0,1,1
283,1398.0,428.0,1,1
284,1387.0,403.0,1,1
285,1389.0,422.0,1,1
286,1375.0,403.0,1,1
287,1381.0,424.0,1,1
288,1352.0,396.0,1,1
289,1359.0,418.0,1,1
290,1347.0,400.0,1,0
291,1327.0,386.0,1,0
292,1287.0,377.0,0,0
293,1275.0,382.0,0,0
294,1266.0,387.0,0,0
295,1245.0,400.0,0,0
296,1247.0,407.0,0,0
297,1244.0,411.0,0,0
298,1241.0,422.0,0,0
299,1242.0,435.0,0,0
300,1246.0,471.0,0,0
301,1255.0,484.0,0,0
302,1259.0,515.0,0,0
303,1257.0,510.0,0,0
304,1246.0,528.0,0,0
305,1249.0,550.0,0,0
306,1253.0,562.0,0,0
307,1262.0,576.0,0,0
308,1261.0,585.0,0,0
309,1273.0,597.0,0,0
310,1275.0,618.0,0,0
311,1270.0,629.0,0,0
312,1275.0,657.0,0,0
313,1294.0,684.0,0,0
314,1305.0,689.0,0,0
315,1310.0,693.0,0,0
316,1326.0,702.0,0,0
317,1330.0,697.0,0,0
318,1328.0,692.0,0,0
319,1352.0,711.0,0,0
320,1355.0,709.0,0,0
321,1357.0,707.0,0,0
322,1367.0,701.0,0,0
323,1380.0,710.0,0,0
324,1382.0,713.0,0,0
325,1392.0,706.0,0,0
326,1404.0,695.0,0,0
327,1407.0,669.0,0,0
328,1418.0,661.0,0,0
329,1414.0,653.0,0,0
330,1440.0,636.0,0,0
331,1460.0,613.0,0,0
332,1458.0,608.0,0,0
333,1475.0,578.0,0,0
334,1475.0,568.0,0,0
335,1473.0,535.0,1,0
336,1477.0,545.0,1,1
337,1455.0,567.0,1,1
338,1458.0,506.0,1,1
339,1469.0,560.0,1,1
340,1460.0,540.0,1,1
341,1446.0,527.0,1,1
342,1433.0,589.0,1,1
343,1441.0,523.0,1,1
344,1430.0,572.0,1,1
345,1420.0,490.0,1,1
346,1430.0,560.0,1,1
347,1425.0,498.0,1,1
348,1418.0,577.0,1,1
349,1410.0,521.0,1,1
350,1411.0,580.0,1,1
351,1412.0,540.0,1,1
352,1407.0,566.0,1,1
353,1406.0,524.0,1,1
354,1406.0,563.0,1,1
355,1403.0,543.0,1,1
356,1392.0,514.0,1,1
357,1397.0,549.0,1,1
358,1388.0,517.0,1,1
359,1394.0,572.0,1,1
360,1395.0,524.0,1,1
361,1390.0,576.0,1,1
362,1385.0,522.0,1,1
363,1383.0,582.0,1,1
364,1370.0,507.0,1,1
365,1378.0,580.0,1,1
366,1352.0,501.0,1,1
367,1360.0,568.0,1,1
368,1351.0,531.0,1,1
369,1351.0,578.0,1,1
370,1347.0,542.0,1,1
371,1329.0,599.0,1,1
372,1321.0,539.0,1,1
373,1328.0,597.0,1,1
374,1315.0,543.0,1,1
375,1323.0,584.0,1,1
376,1308.0,550.0,1,1
377,1316.0,582.0,1,1
378,1302.0,552.0,1,1
379,1307.0,582.0,1,0
380,1303.0,630.0,0,0
381,1283.0,638.0,0,0
382,1273.0,651.0,0,0
383,1262.0,655.0,0,0
384,1241.0,662.0,0,0
385,1229.0,662.0,0,0
386,1216.0,657.0,0,0
387,1203.0,657.0,0,0
388,1204.0,661.0,0,0
389,1193.0,654.0,0,0
390,1192.0,649.0,0,0
391,1188.0,643.0,0,0
392,1191.0,637.0,0,0
393,1186.0,626.0,0,0
394,1191.0,621.0,0,0
395,1205.0,612.0,0,0
396,1210.0,602.0,0,0
397,1210.0,585.0,0,0
398,1244.0,575.0,0,0
399,1259.0,570.0,0,0
400,1265.0,569.0,0,0
401,1271.0,555.0,0,0
402,1271.0,548.0,0,0
403,1273.0,526.0,0,0
404,1279.0,509.0,0,0
405,1280.0,488.0,0,0
406,1301.0,454.0,0,0
407,1303.0,454.0,0,0
408,1307.0,443.0,0,0
409,1339.0,451.0,0,0
410,1365.0,439.0,0,0
411,1367.0,440.0,0,0
412,1374.0,432.0,0,0
413,1385.0,409.0,0,0
414,1388.0,408.0,0,0
415,1391.0,407.0,0,0
416,1403.0,404.0,0,0
417,1409.0,406.0,0,0
418,1418.0,412.0,0,0
419,1428.0,417.0,0,0
420,1429.0,419.0,0,0
421,1434.0,425.0,0,0
422,1439.0,434.0,0,0
423,1468.0,460.0,0,0
424,1473.0,464.0,0,0
425,1477.0,499.0,0,0
426,1477.0,513.0,0,0
427,1485.0,536.0,0,0
428,1488.0,535.0,0,0
429,1484.0,548.0,1,1
430,1491.0,551.0,1,1
431,1460.0,493.0,1,1
432,1462.0,602.0,1,1
433,1450.0,516.0,1,1
434,1456.0,588.0,1,1
435,1454.0,572.0,1,1
436,1453.0,554.0,1,1
437,1451.0,575.0,1,1
438,1444.0,525.0,1,1
439,1438.0,618.0,1,1
440,1444.0,521.0,1,1
441,1434.0,597.0,1,1
442,1436.0,535.0,1,1
443,1435.0,568.0,1,1
444,1432.0,544.0,1,1
445,1433.0,526.0,1,1
446,1421.0,565.0,1,1
447,1413.0,504.0,1,1
448,1415.0,551.0,1,1
449,1395.0,518.0,1,1
450,1400.0,577.0,1,1
451,1395.0,535.0,1,1
452,1391.0,612.0,1,1
453,1395.0,546.0,1,1
454,1376.0,621.0,1,1
455,1385.0,561.0,1,1
456,1376.0,602.0,1,1
457,1374.0,541.0,1,1
458,1380.0,595.0,1,1
459,1372.0,548.0,1,1
460,1360.0,596.0,1,1
461,1358.0,531.0,1,1
462,1357.0,611.0,1,1
463,1357.0,553.0,1,1
464,1353.0,609.0,1,1
465,1347.0,549.0,1,1
466,1342.0,593.0,1,1
467,1339.0,536.0,1,1
468,1322.0,552.0,1,1
469,1322.0,539.0,0,1
470,1286.0,515.0,0,0
471,1291.0,524.0,0,0
472,1277.0,519.0,0,0
473,1267.0,524.0,0,0
474,1244.0,519.0,0,0
475,1217.0,525.0,0,0
476,1226.0,535.0,0,0
477,1219.0,542.0,0,0
478,1219.0,557.0,0,0
479,1212.0,569.0,0,0
480,1208.0,583.0,0,0
481,1208.0,592.0,0,0
482,1190.0,615.0,0,0
483,1186.0,626.0,0,0
484,1186.0,637.0,0,0
485,1174.0,667.0,0,0
486,1183.0,676.0,0,0
487,1178.0,692.0,0,0
488,1174.0,716.0,0,-1
489,1183.0,706.0,0,-1
490,1200.0,713.0,0,-1
