t,x,y,dance_movement,Predictions
119,177.7,97.5,1,0
120,176.4,101.7,1,0
121,175.6,98.3,1,0
122,173.5,99.2,1,0
123,169.4,107.3,1,0
124,171.1,99.5,1,0
125,167.7,104.6,1,1
126,160.8,95.1,1,1
127,158.6,87.4,1,1
128,158.6,98.2,1,1
129,156.9,90.4,1,1
130,159.9,104.2,1,1
131,155.6,92.5,1,1
132,155.2,92.1,1,1
133,154.7,102.9,1,1
134,150.9,90.4,1,1
135,152.6,103.8,1,1
136,147.8,92.3,1,1
137,149.6,96.9,1,1
138,149.6,105.5,1,1
139,147.0,86.5,1,1
140,150.4,107.2,1,1
141,151.7,106.1,1,1
142,147.8,96.0,1,1
143,147.4,107.6,1,1
144,144.4,98.6,1,1
145,145.7,108.9,1,1
146,145.7,105.9,1,1
147,142.7,99.0,1,1
148,141.8,112.8,1,1
149,140.1,97.7,1,1
150,140.9,106.4,1,1
151,138.8,123.6,1,1
152,143.1,104.6,1,1
153,140.9,117.1,1,1
154,141.8,102.9,1,1
155,139.6,105.9,1,1
156,138.3,110.7,1,1
157,137.0,99.5,1,1
158,133.2,109.8,1,1
159,130.6,111.5,1,1
160,130.6,102.5,1,1
161,124.1,115.0,1,1
162,127.5,100.3,1,1
163,122.8,112.8,1,1
164,123.7,93.8,1,1
165,121.5,107.6,1,1
166,122.4,99.5,1,1
167,117.2,110.7,1,1
168,117.6,104.6,1,1
169,115.9,98.6,1,1
170,107.3,121.9,1,1
171,110.7,88.7,1,1
172,110.3,95.1,1,1
173,107.0,110.2,1,1
174,108.6,92.5,1,1
175,100.8,120.2,1,1
176,105.1,93.8,1,1
177,100.4,117.6,1,1
178,101.6,98.6,1,1
179,101.6,97.3,1,1
180,102.1,105.5,1,1
181,102.9,93.0,1,1
182,102.5,101.6,1,1
183,102.5,96.4,1,1
184,102.5,92.5,1,1
185,99.1,107.6,1,1
186,100.8,104.2,1,1
187,99.1,91.7,1,1
188,98.6,106.8,1,1
189,96.9,103.3,1,1
190,88.7,120.6,1,1
191,81.4,122.8,1,1
192,91.3,96.9,1,1
193,84.4,110.2,1,1
194,91.3,89.1,1,1
195,74.9,113.3,1,1
196,87.0,95.1,1,1
197,78.8,105.1,1,1
198,78.8,107.6,1,0
199,82.2,101.2,1,0
200,82.7,93.4,1,0
201,83.1,89.1,1,0
202,80.9,90.4,1,0
203,75.3,87.4,0,0
204,76.6,77.0,0,0
205,76.6,75.3,0,0
206,74.9,71.0,0,0
207,71.4,62.8,0,0
208,66.3,58.5,0,0
209,68.4,55.0,0,0
210,65.0,53.7,0,0
211,58.5,52.9,0,0
212,57.2,55.4,0,0
213,49.9,59.3,0,0
214,46.4,61.9,0,0
215,44.2,64.9,0,0
216,42.9,71.8,0,0
217,39.1,78.7,0,0
218,39.1,82.6,0,0
219,37.3,87.8,0,0
220,36.0,96.0,0,0
221,35.6,103.8,0,0
222,35.2,114.1,0,0
223,35.6,118.9,0,0
224,37.8,125.8,0,0
225,45.5,130.5,0,0
226,52.4,134.4,0,0
227,59.8,145.6,0,0
228,64.5,141.3,0,0
229,67.6,142.6,0,0
230,71.0,146.5,0,0
231,77.9,146.9,0,0
232,85.7,149.1,0,0
233,101.2,164.6,0,0
234,98.2,169.8,0,0
235,107.7,174.5,0,0
236,112.9,175.4,0,0
237,125.4,171.9,0,0
238,133.2,172.9,0,0
239,129.7,170.6,0,0
240,134.5,169.3,0,0
241,146.1,166.3,0,0
242,155.2,162.0,0,0
243,160.8,161.2,0,0
244,170.3,159.0,0,0
245,180.6,153.0,0,0
246,183.2,151.7,0,0
247,185.0,149.9,0,0
248,185.4,144.3,0,0
249,179.3,138.7,0,0
250,180.2,134.0,0,0
251,180.2,130.1,0,0
252,179.3,119.7,0,0
253,165.1,124.5,1,0
254,166.4,118.4,1,1
255,165.5,107.6,1,1
256,156.0,115.4,1,1
257,161.2,101.6,1,1
258,158.6,119.3,1,1
259,160.4,94.3,1,1
260,154.3,119.7,1,1
261,153.9,100.7,1,1
262,147.0,122.3,1,1
263,148.3,105.9,1,-1
264,144.4,119.7,1,-1
265,147.8,109.4,1,-1
