t,x,y,dance_movement,Predictions
185,239.0,133.0,1,1
186,256.0,116.0,1,1
187,246.0,132.0,1,1
188,261.0,118.0,1,1
189,258.0,127.0,1,1
190,263.0,128.0,1,1
191,260.0,129.0,1,1
192,258.0,131.0,1,1
193,262.0,129.0,1,1
194,259.0,148.0,1,1
195,272.0,130.0,1,1
196,260.0,187.0,1,1
197,281.0,142.0,1,1
198,267.0,181.0,1,1
199,295.0,152.0,1,1
200,283.0,170.0,1,1
201,306.0,148.0,1,1
202,297.0,173.0,1,1
203,325.0,157.0,1,1
204,313.0,172.0,1,1
205,317.0,186.0,1,0
206,310.0,189.0,0,0
207,306.0,199.0,0,0
208,302.0,203.0,0,0
209,303.0,215.0,0,0
210,303.0,220.0,0,0
211,312.0,231.0,0,0
212,310.0,234.0,0,0
213,316.0,238.0,0,0
214,335.0,241.0,0,0
215,334.0,239.0,0,0
216,354.0,239.0,0,0
217,356.0,240.0,0,0
218,364.0,232.0,0,0
219,364.0,229.0,0,0
220,365.0,227.0,0,0
221,367.0,224.0,0,0
222,381.0,210.0,0,0
223,383.0,208.0,0,0
224,390.0,201.0,0,0
225,396.0,196.0,0,0
226,396.0,192.0,0,0
227,404.0,183.0,0,0
228,411.0,157.0,0,0
229,413.0,150.0,0,0
230,408.0,133.0,0,0
231,411.0,133.0,0,0
232,408.0,134.0,0,0
233,409.0,130.0,0,0
234,407.0,130.0,0,0
235,401.0,132.0,0,0
236,399.0,126.0,0,0
237,387.0,118.0,0,0
238,382.0,114.0,0,0
239,383.0,111.0,0,0
240,382.0,107.0,0,0
241,378.0,102.0,0,0
242,371.0,99.0,0,0
243,354.0,96.0,0,0
244,347.0,101.0,0,0
245,349.0,102.0,0,0
246,334.0,113.0,1,0
247,325.0,114.0,1,0
248,323.0,117.0,1,0
249,340.0,121.0,1,0
250,337.0,119.0,1,0
251,323.0,125.0,1,0
252,339.0,124.0,1,0
253,315.0,138.0,1,0
254,315.1,138.1,1,0
255,317.1,138.1,1,0
256,340.1,136.1,1,0
257,329.1,141.1,1,0
258,335.1,140.1,1,0
259,334.1,145.1,1,0
260,335.1,146.1,1,0
261,344.1,153.1,1,0
262,344.1,157.1,1,0
263,353.1,151.1,1,1
264,342.1,161.1,1,1
265,357.1,158.1,1,1
266,343.1,180.1,1,1
267,377.1,170.1,1,1
268,357.1,187.1,1,1
269,390.1,176.1,1,1
270,371.1,190.1,1,1
271,397.1,191.1,1,1
272,404.1,189.1,1,1
273,378.1,196.1,1,1
274,408.1,189.1,1,1
275,384.1,187.1,1,1
276,428.1,196.1,1,1
277,419.1,190.1,1,1
278,424.1,195.1,1,1
279,426.1,196.1,0,0
280,425.1,197.1,0,0
281,426.1,198.1,0,0
282,429.1,201.1,0,0
283,438.1,200.1,0,0
284,441.1,200.1,0,0
285,442.1,202.1,0,0
286,443.1,203.1,0,0
287,442.1,199.1,0,0
288,438.1,197.1,0,0
289,438.1,198.1,0,0
290,437.1,199.1,0,0
291,433.1,201.1,0,0
292,431.1,205.1,0,0
293,428.1,214.1,0,0
294,426.1,219.1,0,0
295,418.1,238.1,0,0
296,417.1,252.1,0,0
297,410.1,268.1,0,0
298,409.1,273.1,0,0
299,402.1,277.1,0,0
300,399.1,279.1,0,0
301,397.1,281.1,0,0
302,393.1,281.1,0,0
303,396.1,279.1,0,0
304,402.1,271.1,0,0
305,402.1,267.1,0,0
306,402.1,265.1,0,0
307,407.1,259.1,0,0
308,405.1,255.1,0,0
309,405.1,252.1,0,0
310,403.1,246.1,0,0
311,396.1,242.1,0,0
312,390.1,237.1,0,0
313,378.1,211.1,0,0
314,367.1,199.1,0,0
315,361.1,196.1,0,0
316,356.1,186.1,0,0
317,346.1,179.1,0,0
318,340.1,176.1,0,0
319,334.1,168.1,0,0
320,322.1,168.1,0,0
321,323.1,171.1,0,0
322,323.1,173.1,0,0
323,319.1,175.1,0,0
324,315.1,178.1,0,0
325,308.1,179.1,0,0
326,303.1,177.1,0,0
327,302.1,163.1,0,0
328,297.1,148.1,0,0
329,295.1,148.1,0,0
330,290.1,138.1,0,0
331,284.1,133.1,0,0
332,279.1,115.1,0,0
333,279.1,107.1,0,0
334,279.1,103.1,0,0
335,279.1,98.1,0,0
336,277.1,91.1,0,0
337,278.1,86.1,0,0
338,276.1,95.1,0,0
339,285.1,94.1,0,0
340,279.1,97.1,0,0
341,279.1,101.1,0,0
342,275.1,105.1,1,0
343,286.1,101.1,1,0
344,284.1,107.1,1,0
345,289.1,103.1,1,0
346,296.1,96.1,1,1
347,292.1,95.1,1,1
348,308.1,87.1,1,1
349,286.1,111.1,1,1
350,306.1,96.1,1,1
351,291.1,115.1,1,1
352,301.1,102.1,1,1
353,300.1,109.1,1,1
354,297.1,117.1,1,1
355,297.1,139.1,1,1
356,304.1,129.1,1,1
357,307.1,124.1,1,1
358,307.2,124.2,1,1
359,309.2,121.2,1,1
360,290.2,144.2,1,1
361,310.2,120.2,1,1
362,296.2,138.2,1,1
363,317.2,121.2,1,1
364,297.2,148.2,1,1
365,313.2,132.2,1,1
366,314.2,131.2,1,1
367,293.2,158.2,1,1
368,296.2,153.2,0,1
369,291.2,158.2,0,0
370,289.2,159.2,0,0
371,286.2,168.2,0,0
372,284.2,175.2,0,0
373,279.2,183.2,0,0
374,278.2,180.2,0,0
375,278.2,182.2,0,0
376,283.2,190.2,0,0
377,284.2,192.2,0,0
378,298.2,195.2,0,0
379,319.2,199.2,0,0
380,330.2,203.2,0,0
381,335.2,201.2,0,0
382,345.2,204.2,0,0
383,343.2,201.2,0,0
384,346.2,199.2,0,0
385,344.2,198.2,0,0
386,344.2,197.2,0,0
387,345.2,197.2,0,0
388,342.2,195.2,0,0
389,342.2,190.2,0,0
390,342.2,187.2,0,0
391,334.2,186.2,0,0
392,336.2,185.2,0,0
393,330.2,184.2,0,0
394,329.2,180.2,0,0
395,326.2,165.2,0,0
396,329.2,160.2,0,0
397,330.2,159.2,0,0
398,330.2,157.2,0,0
399,334.2,154.2,0,0
400,338.2,149.2,0,0
401,335.2,152.2,0,0
402,339.2,144.2,0,0
403,342.2,128.2,0,0
404,343.2,115.2,0,0
405,340.2,109.2,0,0
406,340.2,103.2,0,0
407,339.2,100.2,0,0
408,334.2,96.2,0,0
409,322.2,70.2,0,0
410,317.2,64.2,0,0
411,314.2,65.2,0,0
412,312.2,64.2,0,0
413,315.2,63.2,0,0
414,312.2,61.2,0,0
415,301.2,57.2,0,0
416,297.2,56.2,0,0
417,286.2,59.2,0,0
418,288.2,58.2,0,0
419,278.2,58.2,0,0
420,271.2,60.2,0,0
421,268.2,63.2,0,0
422,266.2,64.2,0,0
423,269.2,61.2,0,0
424,275.2,61.2,0,0
425,283.2,63.2,0,0
426,278.2,70.2,0,0
427,274.2,80.2,1,1
428,252.2,101.2,1,1
429,277.2,81.2,1,1
430,261.2,90.2,1,1
431,277.2,82.2,1,1
432,260.2,102.2,1,1
433,289.2,88.2,1,1
434,262.2,116.2,1,1
435,294.2,95.2,1,1
436,263.2,126.2,1,1
437,294.2,110.2,1,1
438,301.2,105.2,1,1
439,273.2,126.2,1,1
440,303.2,104.2,1,1
441,281.2,126.2,1,1
442,314.2,109.2,1,1
443,292.2,123.2,1,1
444,315.2,113.2,1,1
445,276.2,136.2,1,1
446,303.2,118.2,1,1
447,277.2,151.2,1,1
448,311.2,124.2,1,1
449,317.2,119.2,1,1
450,301.2,134.2,1,1
451,317.2,121.2,1,1
452,307.2,134.2,1,1
453,331.2,117.2,1,1
454,328.2,118.2,0,1
455,324.2,124.2,0,0
456,338.2,122.2,0,0
457,343.2,118.2,0,0
458,349.2,119.2,0,0
459,354.2,124.2,0,0
460,359.2,136.2,0,0
461,365.2,151.2,0,0
462,369.2,155.2,0,0
463,378.2,156.2,0,0
464,378.2,157.2,0,0
465,378.2,158.2,0,0
466,378.2,158.5,0,0
467,378.2,158.8,0,0
468,381.2,164.8,0,0
469,382.2,177.8,0,0
470,382.2,188.8,0,0
471,378.2,195.8,0,0
472,375.2,196.8,0,0
473,372.2,195.8,0,0
474,370.2,196.8,0,0
475,367.2,201.8,0,0
476,365.2,202.8,0,0
477,359.2,210.8,0,0
478,352.2,214.8,0,0
479,350.2,211.8,0,0
480,348.2,206.8,0,0
481,346.2,204.8,0,0
482,346.2,202.8,0,0
483,347.2,202.8,0,0
484,349.2,204.8,0,0
485,347.2,203.8,0,0
486,344.2,201.8,0,0
487,340.2,202.8,0,0
488,340.2,200.8,0,0
489,335.2,199.8,0,0
490,335.2,197.8,0,0
491,330.2,195.8,0,0
492,334.2,193.8,0,0
493,331.2,196.8,0,0
494,335.2,195.8,0,0
495,333.2,194.8,0,0
496,326.2,180.8,0,0
497,319.2,178.8,0,0
498,304.2,183.8,0,0
499,296.2,179.8,0,0
500,302.2,179.8,0,0
501,293.2,176.8,0,0
502,282.2,174.8,0,0
503,275.2,171.8,0,0
504,273.2,169.8,0,0
505,274.2,173.8,0,0
506,274.2,171.8,0,0
507,273.2,166.8,0,0
508,287.2,167.8,0,0
509,292.2,164.8,0,0
510,289.2,156.8,0,0
511,277.2,139.8,0,0
512,277.2,137.8,0,0
513,277.2,131.8,0,0
514,278.2,126.8,0,0
515,280.2,121.8,0,0
516,275.2,114.8,0,0
517,274.2,105.8,0,0
518,271.2,105.8,0,0
519,274.2,95.8,0,-1
520,276.2,90.8,0,-1
521,277.2,90.8,0,-1
