t,x,y,dance_movement,Predictions
97,721.0,826.0,1,1
98,663.0,836.0,1,1
99,727.0,828.0,1,1
100,680.0,834.0,1,1
101,714.0,838.0,1,1
102,669.0,840.0,1,1
103,710.0,837.0,1,1
104,674.5,834.0,1,1
105,709.5,841.0,1,1
106,677.0,834.5,1,1
107,687.0,836.5,1,1
108,700.0,839.5,1,1
109,675.0,843.5,1,1
110,720.0,844.5,1,1
111,672.0,842.5,1,1
112,717.0,838.5,1,1
113,664.0,846.5,1,1
114,712.0,847.5,1,1
115,682.0,854.5,1,1
116,693.0,852.5,1,1
117,702.0,858.5,1,1
118,672.0,861.5,1,1
119,715.0,853.5,1,1
120,680.0,857.5,1,1
121,710.0,858.5,1,1
122,672.0,857.5,1,1
123,702.0,857.5,1,1
124,688.0,862.5,1,1
125,687.0,860.5,1,1
126,703.0,859.5,1,1
127,673.0,865.5,1,1
128,702.0,858.5,1,1
129,674.0,862.5,1,1
130,704.0,866.5,1,1
131,678.0,872.5,1,1
132,701.0,860.5,1,1
133,694.0,864.5,1,1
134,686.0,865.5,1,1
135,709.0,863.5,1,1
136,661.0,872.5,1,1
137,713.0,867.5,1,1
138,671.0,871.5,1,1
139,717.0,869.5,1,1
140,696.0,874.5,1,1
141,694.0,874.5,1,1
142,717.0,879.5,1,1
143,688.0,875.5,1,1
144,714.0,875.5,1,1
145,683.0,882.5,1,1
146,712.0,873.5,1,1
147,711.0,877.5,1,1
148,698.0,874.5,1,1
149,727.0,882.5,1,1
150,676.0,884.5,1,1
151,702.0,879.5,1,1
152,686.0,881.5,1,1
153,686.0,882.5,1,1
154,703.0,885.5,1,1
155,679.0,885.5,1,1
156,721.0,886.5,1,1
157,681.0,889.5,1,1
158,725.0,888.5,1,1
159,690.0,902.5,1,1
160,726.0,894.5,1,1
161,695.0,896.5,1,1
162,725.0,893.5,1,1
163,694.0,888.5,1,1
164,724.0,893.5,1,1
165,730.0,898.5,1,1
166,707.0,897.5,1,1
167,732.0,905.5,1,1
168,702.0,912.5,1,1
169,733.0,906.5,1,1
170,687.0,905.5,1,1
171,728.0,906.5,1,1
172,688.0,906.5,1,1
173,729.0,899.5,1,1
174,698.0,915.5,1,1
175,718.0,902.5,1,1
176,725.0,905.5,1,1
177,700.0,916.5,1,1
178,738.0,912.5,1,1
179,690.0,917.5,1,1
180,728.0,917.5,1,1
181,687.0,902.5,1,1
182,729.0,907.5,1,1
183,703.0,921.5,1,1
184,723.0,913.5,1,1
185,698.0,915.5,1,1
186,723.0,909.5,1,1
187,711.0,915.5,1,1
188,727.0,908.5,1,1
189,731.0,905.5,0,0
190,733.0,915.5,0,0
191,735.0,913.5,0,0
192,739.0,916.5,0,0
193,735.0,918.5,0,0
194,739.0,920.5,0,0
195,736.0,928.5,0,0
196,735.0,941.5,0,0
197,732.0,945.5,0,0
198,725.0,952.5,0,0
199,719.0,949.5,0,0
200,706.0,951.5,0,0
201,696.0,957.5,0,0
202,692.0,954.5,0,0
203,687.0,954.5,0,0
204,679.0,944.5,0,0
205,672.0,938.5,0,0
206,667.0,929.5,0,0
207,662.0,938.5,0,0
208,649.0,928.5,0,0
209,643.0,928.5,0,0
210,644.0,925.5,0,0
211,645.0,918.5,0,0
212,641.0,907.5,0,0
213,656.0,902.5,0,0
214,640.0,888.5,0,0
215,644.0,883.5,0,0
216,654.0,875.5,0,0
217,646.0,868.5,0,0
218,651.0,861.5,0,1
219,636.0,847.5,0,1
220,654.0,849.5,0,1
221,641.0,838.5,0,1
222,652.0,834.5,0,1
223,643.0,824.5,0,1
224,661.0,825.5,0,1
225,654.0,807.5,0,1
226,688.0,801.5,0,0
227,684.0,794.5,0,0
228,685.0,786.5,0,0
229,676.0,784.5,0,0
230,672.0,760.5,0,0
231,672.0,743.5,0,0
232,670.0,728.5,0,0
233,668.0,731.5,0,0
234,672.0,712.5,0,0
235,686.0,707.5,0,0
236,692.0,705.5,0,0
237,716.0,700.5,0,0
238,729.0,694.5,0,0
239,746.0,696.5,0,0
240,742.0,698.5,0,0
241,735.0,698.5,0,0
242,753.0,696.5,0,0
243,748.0,693.5,0,1
244,745.0,697.5,0,1
245,758.0,703.5,1,1
246,733.0,705.5,1,1
247,762.0,713.5,1,1
248,731.0,719.5,1,1
249,779.0,726.5,1,1
250,733.0,730.5,1,1
251,771.0,749.5,1,1
252,739.0,741.5,1,1
253,779.0,742.5,1,1
254,748.0,728.5,1,1
255,752.0,730.5,1,1
256,748.0,731.5,1,1
257,770.0,741.5,1,1
258,763.0,739.5,1,1
259,748.0,747.5,1,1
260,777.0,754.5,1,1
261,737.0,755.5,1,1
262,777.0,768.5,1,1
263,733.0,748.5,1,1
264,779.0,778.5,1,1
265,739.0,755.5,1,1
266,772.0,765.5,1,-1
267,747.0,759.5,1,-1
268,764.0,760.5,1,-1
