t,x,y,dance_movement,Predictions
102,533.0,565.0,0,0
103,526.0,590.0,0,0
104,572.0,575.0,0,0
105,553.0,584.0,0,0
106,581.0,596.0,0,0
107,590.0,615.0,0,0
108,588.0,628.0,0,0
109,606.0,642.6,0,0
110,592.0,638.0,0,0
111,605.3,673.3,0,1
112,610.0,672.6,0,1
113,606.0,710.6,1,1
114,593.3,679.3,1,1
115,590.0,692.6,1,1
116,585.3,673.3,1,1
117,584.7,676.6,1,1
118,570.0,676.6,1,1
119,567.3,681.3,1,1
120,516.7,757.3,1,1
121,548.7,712.0,1,1
122,530.0,717.3,1,1
123,535.3,690.0,1,1
124,522.7,700.0,1,0
125,518.7,701.3,1,0
126,518.0,678.6,1,0
127,513.3,682.0,1,0
128,500.0,695.3,1,0
129,500.0,667.3,0,0
130,498.7,637.3,0,0
131,496.7,628.6,0,0
132,502.0,624.6,0,0
133,497.3,620.0,0,0
134,491.3,616.0,0,0
135,475.3,610.6,0,0
136,454.0,612.0,0,0
137,448.0,614.0,0,0
138,420.0,604.6,0,0
139,412.7,604.0,0,0
140,394.0,608.6,0,0
141,381.3,626.6,0,0
142,378.0,634.0,0,0
143,359.3,656.6,0,0
144,374.7,642.0,0,0
145,369.3,664.6,0,0
146,383.3,665.3,0,0
147,386.7,666.0,0,0
148,384.0,688.0,0,0
149,388.7,696.6,0,0
150,390.7,712.6,0,0
151,403.3,704.6,0,0
152,419.3,732.6,0,0
153,420.7,755.3,0,0
154,446.0,776.0,0,0
155,458.7,778.6,0,0
156,469.3,778.6,0,0
157,489.3,793.3,0,0
158,506.0,790.6,0,0
159,537.3,789.3,0,0
160,559.3,791.3,0,0
161,583.3,782.0,0,0
162,569.3,772.6,1,1
163,586.0,775.3,1,1
164,558.0,762.6,1,1
165,576.0,754.0,1,1
166,564.7,756.0,1,1
167,580.7,734.6,1,1
168,530.0,772.0,1,1
169,575.3,732.6,1,1
170,544.7,770.0,1,1
171,567.3,730.6,1,1
172,540.0,760.0,1,1
173,555.3,727.3,1,1
174,516.0,760.0,1,1
175,541.3,741.3,1,1
176,530.0,754.6,1,1
177,535.3,724.0,1,1
178,510.0,748.6,1,1
179,526.7,717.3,1,1
180,489.3,742.6,1,1
181,508.0,713.3,1,1
182,456.0,748.0,1,1
183,491.3,724.0,1,1
184,458.7,739.3,1,1
185,460.0,731.3,0,1
186,442.7,734.6,0,0
187,444.0,747.3,0,0
188,434.7,747.3,0,0
189,437.3,744.6,0,0
190,428.7,743.3,0,0
191,434.7,736.0,0,0
192,410.0,726.6,0,0
193,402.7,727.3,0,0
194,419.3,722.0,0,0
195,420.7,712.6,0,1
196,419.3,692.6,0,1
197,424.7,714.6,0,1
198,439.3,642.0,0,1
199,451.3,702.6,0,1
200,459.3,639.3,0,1
201,465.3,648.6,0,1
202,491.3,602.6,0,1
203,482.7,628.0,0,1
204,518.0,605.3,0,0
205,530.0,610.6,0,0
206,534.0,607.3,0,0
207,553.3,603.3,0,0
208,583.3,586.0,0,0
209,600.0,582.0,0,0
210,617.3,567.3,0,0
211,600.7,572.6,0,0
212,606.7,574.0,0,0
213,611.3,582.0,0,0
214,620.0,587.3,0,0
215,622.7,602.6,0,0
216,609.3,607.3,0,0
217,624.0,639.3,0,0
218,612.0,640.0,0,0
219,615.3,656.0,0,0
220,606.7,635.3,0,0
221,599.3,644.6,0,0
222,595.4,650.3,0,0
223,592.0,656.1,0,0
224,590.0,662.0,1,0
225,586.7,697.3,1,1
226,576.0,626.6,1,1
227,560.0,692.6,1,1
228,565.3,653.3,1,1
229,553.3,709.3,1,1
230,554.0,653.3,1,1
231,528.0,714.6,1,1
232,554.7,648.6,1,1
233,524.7,701.3,1,1
234,527.3,639.3,1,1
235,510.7,700.0,1,1
236,521.3,613.3,1,1
237,501.3,657.3,1,1
238,493.3,597.3,1,1
239,488.0,620.6,1,1
240,492.7,611.3,0,1
241,496.7,612.6,0,1
242,478.0,601.3,0,1
243,484.0,607.3,0,0
244,475.3,608.0,0,0
245,473.3,616.6,0,0
246,460.7,624.6,0,0
247,434.0,629.3,0,0
248,436.0,634.6,0,0
249,423.3,644.0,0,0
250,392.0,646.0,0,0
251,390.0,672.6,0,0
252,394.0,672.0,0,0
253,393.3,688.0,0,0
254,414.7,681.3,0,0
255,416.7,706.6,0,0
256,433.3,716.0,0,0
257,431.3,748.0,0,0
258,437.3,750.0,0,0
259,433.3,763.3,0,0
260,436.7,788.6,0,0
261,441.3,802.0,0,0
262,450.0,810.0,0,0
263,455.3,818.0,0,0
264,477.3,824.0,0,0
265,484.7,833.3,0,0
266,502.0,840.0,0,0
267,514.0,838.6,0,0
268,546.0,844.0,0,0
269,550.7,846.0,0,0
270,552.7,834.0,0,0
271,586.7,828.6,0,0
272,622.0,808.6,1,1
273,594.0,802.0,1,1
274,612.0,797.3,1,1
275,560.7,816.0,1,1
276,620.0,786.0,1,1
277,571.3,813.3,1,1
278,609.3,778.6,1,1
279,548.7,801.3,1,1
280,597.3,760.6,1,1
281,541.3,789.3,1,1
282,594.0,750.0,1,1
283,538.7,781.3,1,1
284,585.3,740.0,1,1
285,528.0,781.3,1,1
286,594.7,739.3,1,1
287,526.7,773.3,1,1
288,576.0,730.0,1,1
289,513.3,746.6,1,1
290,560.0,726.0,1,1
291,486.7,740.6,1,-1
292,500.7,722.0,0,-1
293,510.0,697.3,0,-1
