t,x,y,dance_movement,Predictions
128,843.8,140.2,0,0
129,837.7,137.8,0,0
130,824.4,158.4,0,0
131,818.3,171.8,0,0
132,814.7,179.1,0,0
133,807.4,191.2,0,0
134,806.2,198.5,0,0
135,808.6,210.7,0,0
136,807.4,222.8,0,0
137,811.4,231.8,0,0
138,815.0,252.4,0,0
139,825.9,262.2,0,0
140,828.4,268.2,0,0
141,836.9,257.3,0,0
142,849.0,268.2,0,0
143,874.5,270.7,0,0
144,886.7,276.7,0,0
145,886.7,282.8,0,0
146,895.2,287.7,0,0
147,904.9,293.7,0,0
148,897.6,293.7,0,0
149,909.7,298.6,0,0
150,919.5,286.4,0,0
151,918.2,271.9,0,0
152,931.6,279.2,0,0
153,919.5,265.8,0,0
154,913.4,245.2,0,0
155,913.4,228.2,0,0
156,924.3,219.7,0,0
157,929.2,206.3,0,0
158,931.6,200.2,0,0
159,941.3,192.9,0,0
160,945.0,195.4,0,0
161,943.7,190.5,0,0
162,949.8,183.2,0,0
163,958.3,180.8,0,0
164,970.5,178.4,0,0
165,980.6,187.9,0,0
166,986.9,199.8,0,0
167,1006.5,199.6,0,0
168,1020.5,203.9,0,0
169,1037.8,214.8,0,0
170,1044.6,223.3,0,0
171,1049.7,234.2,0,0
172,1055.0,247.8,0,0
173,1059.3,260.4,0,0
174,1061.5,272.2,0,0
175,1062.8,279.4,0,0
176,1059.3,283.7,0,0
177,1062.4,285.7,0,0
178,1063.0,297.1,0,0
179,1064.0,300.6,0,0
180,1057.1,311.1,0,0
181,1049.8,315.7,0,0
182,1051.6,316.7,0,0
183,1042.7,317.5,0,0
184,1041.8,320.1,0,1
185,1044.1,323.1,1,1
186,1001.2,330.2,1,1
187,1038.5,297.4,1,1
188,1000.6,339.3,1,1
189,1023.9,296.2,1,1
190,1005.7,313.1,1,1
191,1003.3,314.4,1,1
192,1017.8,292.5,1,1
193,972.9,324.1,1,1
194,1010.5,271.9,1,1
195,971.7,310.7,1,1
196,999.6,284.0,1,1
197,977.8,291.3,1,1
198,982.6,287.7,1,1
199,998.4,276.7,1,1
200,972.9,299.8,1,1
201,1004.5,257.3,1,1
202,968.0,301.0,1,1
203,985.0,246.4,1,1
204,940.1,271.9,1,1
205,981.4,257.3,1,1
206,935.2,280.4,1,1
207,980.2,248.8,1,1
208,928.0,274.3,1,1
209,970.5,257.3,1,1
210,943.7,260.9,1,1
211,953.5,256.1,1,1
212,964.4,250.0,1,1
213,945.0,253.7,1,1
214,979.0,226.9,1,1
215,940.1,243.9,1,1
216,981.4,223.3,1,1
217,929.2,247.6,1,1
218,977.8,220.9,1,1
219,928.0,231.8,1,1
220,978.8,208.8,1,1
221,927.8,233.1,1,1
222,972.8,202.8,1,1
223,930.2,225.8,1,1
224,989.8,202.8,1,1
225,976.4,208.8,0,1
226,989.8,162.7,0,1
227,998.3,172.4,0,1
228,998.3,156.6,0,1
229,998.3,160.3,0,0
230,997.0,150.6,0,0
231,997.0,142.1,0,0
232,984.9,128.7,0,0
233,976.4,121.4,0,0
234,981.3,131.1,0,0
235,976.4,128.7,0,0
236,971.5,127.5,0,0
237,961.8,129.9,0,0
238,952.1,136.0,0,0
239,942.4,133.6,0,0
240,929.0,132.3,0,0
241,904.7,144.5,0,0
242,899.9,142.1,0,0
243,892.6,159.1,0,0
244,885.3,165.1,0,0
245,880.2,177.3,0,0
246,877.6,194.3,0,0
247,882.7,193.1,0,0
248,884.1,193.1,0,0
249,887.3,198.1,0,0
250,884.5,208.3,0,0
251,882.7,215.3,0,0
252,885.1,222.6,0,0
253,891.4,229.5,0,0
254,895.3,226.8,0,0
255,905.9,233.4,0,0
256,925.6,225.5,0,0
257,936.2,229.5,0,0
258,940.1,229.5,0,0
259,945.5,223.8,0,0
260,950.8,230.3,0,0
261,960.0,229.0,0,0
262,977.1,236.9,0,0
263,985.0,244.8,0,0
264,995.6,265.9,0,0
265,1007.4,275.1,0,0
266,1011.3,298.7,0,0
267,1010.0,310.5,0,0
268,1011.1,316.5,0,0
269,1006.2,326.2,0,0
270,1002.6,328.2,0,0
271,1005.5,350.1,0,0
272,1006.5,371.9,0,0
273,995.5,393.8,0,0
274,975.5,400.6,0,0
275,968.4,408.4,0,0
276,958.5,412.2,0,0
277,941.5,417.0,0,0
278,948.5,414.8,0,1
279,945.6,411.6,1,1
280,991.6,372.4,1,1
281,940.6,418.3,1,1
282,967.6,386.1,1,1
283,916.7,409.9,1,1
284,941.7,390.7,1,1
285,920.8,391.5,1,1
286,918.8,378.4,1,1
287,962.9,361.2,1,1
288,896.0,390.1,1,1
289,948.0,354.9,1,1
290,883.1,371.7,1,1
291,929.1,357.6,1,1
292,908.2,364.5,1,1
293,896.3,356.3,1,1
294,920.4,353.2,1,1
295,898.5,354.0,1,1
296,917.6,327.9,1,1
297,884.7,352.8,1,1
298,932.8,340.7,1,1
299,872.9,361.6,1,1
300,935.9,333.4,1,1
301,867.0,351.3,1,1
302,936.1,318.2,1,1
303,883.2,345.1,1,1
304,932.3,299.9,1,1
305,877.4,330.9,1,1
306,908.5,315.8,1,1
307,888.6,327.7,1,1
308,902.7,337.6,1,1
309,915.8,330.5,1,1
310,865.9,320.4,1,1
311,921.0,292.3,1,1
312,883.1,308.2,1,1
313,913.2,281.1,1,1
314,861.3,310.1,1,1
315,904.4,276.0,1,1
316,892.5,291.9,1,1
317,908.7,263.9,0,0
318,917.7,257.9,0,0
319,922.8,247.8,0,0
320,916.9,233.8,0,0
321,917.0,229.8,0,0
322,912.1,223.8,0,0
323,907.2,214.9,0,0
324,895.3,212.9,0,0
325,889.4,208.9,0,0
326,869.5,205.0,0,0
327,864.6,204.0,0,0
328,840.8,204.1,0,0
329,831.0,209.1,0,0
330,826.2,217.2,0,0
331,824.3,225.2,0,0
332,805.5,231.3,0,0
333,790.8,242.3,0,0
334,792.0,243.3,0,0
335,788.3,256.3,0,0
336,781.5,276.3,0,0
337,783.8,278.3,0,0
338,782.0,282.3,0,0
339,782.3,292.2,0,0
340,778.6,299.2,0,0
341,780.8,321.1,0,0
342,778.1,329.0,0,0
343,777.4,338.9,0,0
344,776.7,342.8,0,0
345,778.9,346.7,0,0
346,781.2,362.6,0,0
347,786.5,369.4,0,0
348,791.8,377.3,0,0
349,794.0,378.1,0,0
350,801.3,387.9,0,0
351,808.5,395.8,0,0
352,820.8,398.6,0,0
353,826.0,398.4,0,0
354,844.2,400.2,0,0
355,839.4,398.0,0,0
356,848.6,404.8,0,0
357,861.8,397.6,0,0
358,878.0,395.4,0,0
359,887.1,394.2,0,0
360,885.3,389.0,0,0
361,906.4,384.8,0,0
362,915.5,382.6,0,0
363,891.6,370.4,1,0
364,906.7,361.3,1,1
365,903.8,371.1,1,1
366,872.9,368.9,1,1
367,915.0,333.8,1,1
368,866.1,374.6,1,1
369,909.3,333.5,1,1
370,856.4,350.4,1,1
371,888.5,328.2,1,1
372,898.6,316.1,1,1
373,862.8,345.0,1,1
374,906.9,296.9,1,1
375,845.0,349.8,1,1
376,893.2,312.6,1,1
377,847.3,334.6,1,1
378,862.5,323.4,1,1
379,866.7,314.3,1,1
380,846.8,327.2,1,1
381,886.0,295.1,1,1
382,831.1,328.0,1,1
383,884.3,280.9,1,1
384,835.5,318.9,1,1
385,864.7,292.8,1,1
386,840.8,312.7,1,1
387,848.0,301.6,1,1
388,858.2,283.5,1,1
389,814.4,303.5,1,1
390,829.6,290.4,1,1
391,805.8,300.3,1,1
392,837.1,277.3,1,1
393,798.3,296.2,1,1
394,832.5,275.1,1,1
395,773.7,294.1,1,1
396,817.0,266.0,1,1
397,777.2,287.0,1,1
398,802.5,268.9,1,1
399,753.8,273.9,1,1
400,755.1,263.9,0,0
401,743.4,248.8,0,0
402,737.8,244.8,0,0
403,730.1,234.8,0,0
404,722.5,225.8,0,0
405,721.8,218.8,0,0
406,719.2,217.8,0,0
407,715.6,205.8,0,0
408,713.0,197.9,0,0
409,711.4,192.9,0,0
410,701.8,182.0,0,0
411,698.2,182.1,0,0
412,694.6,179.2,0,0
413,703.0,172.3,0,0
414,710.4,162.4,0,0
415,733.8,143.5,0,0
416,736.2,146.6,0,0
417,740.6,152.7,0,0
418,746.9,149.9,0,0
419,751.3,148.0,0,0
420,762.6,140.1,0,0
421,775.9,138.3,0,0
422,780.2,139.4,0,0
423,782.5,138.6,0,0
424,784.8,140.7,0,0
425,789.1,140.9,0,0
426,803.4,152.0,0,0
427,805.3,150.9,0,0
428,813.2,150.3,0,0
429,819.6,154.6,0,0
430,819.6,157.6,0,0
431,825.5,162.9,0,0
432,832.6,169.1,0,0
433,846.4,177.5,0,0
434,869.3,192.6,0,0
435,871.0,190.6,0,0
436,870.8,192.4,0,0
437,881.3,201.1,0,0
438,869.0,213.2,0,0
439,871.4,221.5,0,0
440,866.0,216.9,0,0
441,867.7,236.2,0,0
442,893.1,244.5,0,0
443,889.7,267.7,0,0
444,909.2,272.5,0,0
445,916.7,289.5,0,0
446,911.2,290.5,0,0
447,905.7,311.5,0,0
448,902.1,323.2,0,0
449,907.0,341.1,0,0
450,905.6,349.8,0,0
451,899.0,357.9,0,0
452,884.1,371.1,0,0
453,867.9,381.6,0,0
454,867.4,396.7,0,0
455,835.6,405.5,1,0
456,836.8,384.2,1,1
457,846.0,389.0,1,1
458,823.3,389.8,1,1
459,856.5,356.6,1,1
460,802.7,387.4,1,1
461,844.9,346.2,1,1
462,810.1,383.0,1,1
463,838.4,343.8,1,1
464,797.6,374.6,1,1
465,826.9,353.4,1,1
466,804.1,352.3,1,1
467,803.4,351.1,1,1
468,804.7,340.9,1,1
469,784.9,350.8,1,1
470,812.2,336.6,1,1
471,775.5,362.5,1,1
472,808.8,317.3,1,1
473,764.1,354.2,1,1
474,802.4,327.0,1,1
475,781.7,345.9,1,1
476,783.0,340.7,1,1
477,785.3,315.6,1,1
478,756.6,341.5,1,1
479,808.0,306.3,1,1
480,750.3,332.2,1,1
481,789.6,294.1,1,1
482,745.9,331.0,1,1
483,769.3,309.9,1,1
484,762.6,308.8,1,1
485,740.0,313.7,1,1
486,774.4,294.5,1,1
487,722.7,318.5,1,1
488,772.1,284.3,1,1
489,721.4,312.3,1,1
490,751.9,279.2,1,1
491,736.2,286.1,0,1
492,758.6,249.0,0,1
493,763.0,252.0,0,0
494,777.3,250.0,0,0
495,784.6,221.0,0,0
496,772.0,213.0,0,0
497,771.3,208.0,0,0
498,739.7,210.0,0,0
499,746.0,237.1,0,0
500,735.4,226.2,0,0
501,712.8,204.2,0,0
502,706.3,208.2,0,0
503,703.7,210.3,0,0
504,697.2,206.3,0,0
505,685.6,205.4,0,0
506,678.1,207.5,0,0
507,667.6,212.5,0,0
508,664.1,224.6,0,0
509,666.7,234.6,0,0
510,658.2,233.7,0,0
511,651.7,242.7,0,0
512,641.3,256.7,0,0
513,641.8,260.7,0,0
514,641.4,274.7,0,0
515,638.0,275.7,0,0
516,630.5,282.6,0,0
517,630.1,296.6,0,0
518,630.7,297.5,0,0
519,632.3,303.4,0,0
520,632.9,308.3,0,0
521,637.5,315.2,0,0
522,637.1,321.1,0,0
523,647.7,346.0,0,0
524,660.3,374.9,0,0
525,651.8,366.7,0,0
526,654.4,364.5,0,0
527,650.9,360.3,0,0
528,651.5,359.1,0,0
529,663.1,365.9,0,0
530,666.6,371.7,0,0
531,675.2,378.5,0,0
532,681.7,392.3,0,0
533,696.2,398.0,0,0
534,714.8,408.8,0,0
535,734.3,410.5,0,0
536,735.7,407.2,0,0
537,741.1,402.0,0,0
538,763.5,399.7,0,0
539,794.9,377.4,0,0
540,823.3,365.2,0,0
541,831.6,365.0,1,1
542,793.8,379.8,1,1
543,838.1,363.6,1,1
544,820.4,351.4,1,1
545,790.7,355.2,1,1
546,835.0,343.0,1,1
547,780.3,359.8,1,1
548,814.6,331.6,1,1
549,770.9,356.4,1,1
550,818.2,331.2,1,1
551,777.5,350.1,1,1
552,778.9,338.9,1,1
553,781.2,326.7,1,1
554,754.6,332.6,1,1
555,801.0,310.4,1,1
556,736.3,331.3,1,1
557,783.7,291.1,1,1
558,746.1,327.0,1,1
559,782.5,288.9,1,1
560,738.9,322.8,1,1
561,760.3,311.7,1,1
562,742.7,309.6,1,1
563,733.2,305.4,1,1
564,755.6,298.3,1,1
565,713.0,313.2,1,1
566,765.5,286.1,1,1
567,719.9,303.0,1,1
568,760.4,271.9,1,1
569,695.8,303.8,1,1
570,754.3,278.8,1,1
571,694.7,293.7,1,1
572,754.2,263.6,1,1
573,692.7,294.5,1,1
574,744.2,249.5,1,1
575,691.6,291.4,1,1
576,750.2,256.4,1,1
577,687.6,290.3,1,1
578,723.2,268.3,1,1
579,690.6,275.2,1,1
580,708.2,276.2,1,1
581,683.7,280.1,1,0
582,665.3,254.1,0,0
583,661.8,254.0,0,0
584,648.4,244.0,0,0
585,656.1,242.0,0,0
586,647.7,238.0,0,0
587,657.3,228.0,0,0
588,650.9,221.0,0,0
589,646.6,210.0,0,0
590,655.2,194.1,0,0
591,661.8,183.1,0,0
592,662.5,176.2,0,0
593,663.1,167.4,0,0
594,664.7,163.5,0,0
595,672.3,155.6,0,0
596,675.9,154.8,0,0
597,683.5,150.0,0,0
598,691.1,151.1,0,0
599,698.7,148.3,0,0
600,705.2,150.5,0,0
601,715.7,155.7,0,0
602,723.3,154.8,0,0
603,728.8,155.0,0,0
604,730.3,158.2,0,0
605,737.8,164.3,0,0
606,745.2,164.5,0,0
607,759.7,164.7,0,0
608,766.1,167.8,0,0
609,771.6,173.0,0,0
610,777.0,177.1,0,0
611,788.4,181.2,0,0
612,788.8,195.4,0,0
613,792.1,202.5,0,0
614,799.5,215.6,0,0
615,796.9,223.7,0,0
616,809.2,243.7,0,0
617,810.6,263.8,0,0
618,828.9,287.8,0,0
619,845.3,311.7,0,0
620,847.6,312.6,0,0
621,848.9,338.5,0,0
622,838.2,345.3,0,0
623,840.5,351.1,0,0
624,828.8,363.9,0,0
625,813.1,372.7,0,0
626,812.5,371.4,0,0
627,810.8,372.2,0,0
628,800.2,397.9,1,0
629,774.6,404.6,1,1
630,798.9,389.3,1,1
631,792.3,398.0,1,1
632,791.7,365.7,1,1
633,747.1,376.4,1,1
634,758.5,373.1,1,1
635,773.0,363.9,1,1
636,766.4,357.6,1,1
637,781.9,353.4,1,1
638,733.3,371.2,1,1
639,783.8,345.9,1,1
640,732.2,366.7,1,1
641,783.7,347.4,1,1
642,704.2,361.2,1,1
643,777.7,333.9,1,1
644,752.1,347.7,1,1
645,773.6,341.5,1,1
646,756.1,344.3,1,1
647,758.6,325.1,1,1
648,759.0,334.9,1,1
649,737.5,346.8,1,1
650,751.0,335.5,1,1
651,734.5,338.3,1,1
652,763.1,303.1,1,1
653,716.5,334.0,1,1
654,767.1,290.8,1,1
655,708.5,315.7,1,1
656,755.1,291.5,1,1
657,728.6,308.4,1,1
658,738.2,306.3,1,1
659,720.7,304.2,1,1
660,731.3,302.0,1,1
661,719.8,297.9,1,0
662,721.4,287.8,1,0
663,718.0,280.7,0,0
664,709.5,264.6,0,0
665,725.1,243.5,0,0
666,727.7,253.5,0,0
667,728.3,227.5,0,0
668,728.8,224.4,0,0
669,726.4,219.5,0,0
670,714.0,189.5,0,0
671,698.6,189.6,0,0
672,698.3,177.7,0,0
673,694.9,167.8,0,0
674,695.6,167.0,0,0
675,690.2,159.2,0,0
676,690.9,150.3,0,0
677,688.6,150.5,0,0
678,686.2,151.8,0,0
679,686.9,153.0,0,0
680,679.6,159.2,0,0
681,668.3,160.4,0,0
682,667.0,161.6,0,0
683,655.7,170.8,0,0
684,648.4,172.0,0,0
685,643.2,172.2,0,0
686,641.0,172.3,0,0
687,653.8,179.5,0,0
688,654.5,178.6,0,0
689,652.3,180.8,0,0
690,628.1,196.0,0,0
691,644.9,206.1,0,0
692,631.7,232.2,0,0
693,631.5,234.3,0,0
694,630.3,238.3,0,0
695,632.1,245.4,0,0
696,630.0,269.4,0,0
697,630.8,270.4,0,0
698,631.6,281.3,0,0
699,627.5,289.3,0,0
700,638.3,296.2,0,0
701,645.2,301.1,0,0
702,660.0,294.9,0,0
703,668.8,306.8,0,0
704,676.5,322.7,0,0
705,687.3,328.5,0,0
706,694.0,335.4,0,0
707,699.8,329.2,0,0
708,711.4,330.9,0,0
709,721.1,336.7,0,0
710,724.8,348.5,0,0
711,727.4,352.3,0,0
712,736.1,356.0,0,0
713,742.7,388.8,0,0
714,761.4,382.5,0,0
715,781.9,383.1,0,0
716,782.5,385.8,0,0
717,806.0,386.5,0,0
718,811.4,388.1,0,0
719,824.9,400.8,0,0
720,835.3,399.4,0,0
721,837.7,390.0,0,0
722,860.1,385.7,0,0
723,874.4,377.3,0,0
724,831.7,381.0,1,1
725,852.0,361.6,1,1
726,863.4,360.3,1,1
727,815.7,379.0,1,1
728,876.1,330.7,1,1
729,810.4,372.5,1,1
730,864.8,328.1,1,1
731,802.1,363.9,1,1
732,857.5,338.6,1,1
733,805.9,355.4,1,1
734,844.3,332.1,1,1
735,814.7,345.8,1,1
736,818.1,343.6,1,1
737,829.5,317.3,1,1
738,804.9,324.1,1,1
739,848.4,277.9,1,1
740,789.7,316.7,1,1
741,829.2,280.6,1,1
742,784.6,306.5,1,1
743,813.2,285.3,1,1
744,811.6,279.2,1,1
745,804.1,300.1,1,1
746,822.6,264.0,1,1
747,771.0,299.9,1,1
748,811.6,260.8,1,1
749,775.0,297.7,1,1
750,810.6,278.6,1,1
751,769.1,288.5,1,1
752,782.7,269.4,1,0
753,776.2,263.3,1,0
754,759.8,267.2,0,0
755,757.4,269.2,0,0
756,743.0,270.1,0,0
757,742.7,276.0,0,0
758,731.3,275.0,0,0
759,710.0,265.9,0,0
760,683.8,244.8,0,0
761,679.6,234.7,0,0
762,660.5,211.7,0,0
763,660.4,208.8,0,0
764,660.3,207.9,0,0
765,657.2,203.0,0,0
766,663.1,202.1,0,0
767,661.1,185.2,0,0
768,665.0,173.3,0,0
769,679.9,174.5,0,0
770,681.8,164.7,0,0
771,703.7,145.9,0,0
772,705.5,149.1,0,0
773,713.3,149.4,0,0
774,716.1,148.7,0,0
775,724.9,149.9,0,0
776,726.7,151.2,0,0
777,732.4,150.5,0,0
778,734.2,152.7,0,0
779,736.9,154.0,0,0
780,747.6,153.3,0,0
781,749.3,153.5,0,0
782,749.0,154.8,0,0
783,747.7,156.1,0,0
784,749.4,156.4,0,0
785,751.1,157.6,0,0
786,751.8,153.9,0,0
787,751.5,153.1,0,0
788,750.2,149.4,0,0
789,751.9,150.7,0,0
790,755.6,147.0,0,0
791,775.4,145.3,0,0
792,779.0,150.6,0,0
793,798.6,156.8,0,0
794,808.2,158.1,0,0
795,811.2,158.6,0,0
796,815.7,167.1,0,0
797,821.0,176.2,0,0
798,822.3,183.7,0,0
799,832.4,182.7,0,0
800,844.3,187.5,0,0
801,855.9,197.9,0,0
802,862.2,201.4,0,0
803,866.5,213.2,0,0
804,863.3,223.5,0,0
805,873.3,241.8,0,0
806,869.0,262.5,0,0
807,872.6,269.1,0,0
808,871.2,279.8,0,0
809,865.7,294.6,0,0
810,859.1,302.8,0,0
811,855.1,318.7,0,0
812,848.7,318.9,0,0
813,837.1,319.6,0,0
814,824.6,330.4,0,0
815,831.1,346.1,0,0
816,829.7,320.8,0,0
817,815.2,330.5,0,0
818,811.4,324.7,0,0
819,804.3,319.9,1,0
820,752.8,316.7,1,0
821,771.6,309.4,1,1
822,759.3,315.1,1,1
823,752.0,311.9,1,1
824,781.8,287.7,1,1
825,733.5,306.5,1,1
826,784.3,272.3,1,1
827,711.4,308.9,1,1
828,765.6,273.0,1,1
829,712.3,303.8,1,1
830,756.3,290.7,1,1
831,740.1,302.5,1,1
832,759.0,286.4,1,1
833,759.7,285.2,1,1
834,744.5,296.0,1,1
835,745.4,282.9,1,1
836,729.2,282.7,1,1
837,744.1,282.6,1,1
838,704.9,290.4,1,1
839,750.9,274.3,1,1
840,697.8,288.1,1,1
841,759.8,261.0,1,1
842,691.6,297.9,1,1
843,764.7,257.8,1,1
844,695.5,293.7,1,1
845,738.5,268.6,1,1
846,688.4,286.5,1,1
847,738.5,241.2,1,1
848,692.4,273.1,1,1
849,738.5,218.1,1,1
850,734.4,229.0,0,1
851,739.3,201.1,0,0
852,741.3,195.2,0,0
853,737.2,183.3,0,0
854,747.2,171.5,0,0
855,734.1,158.8,0,0
856,726.1,156.1,0,0
857,729.0,165.4,0,0
858,713.0,161.7,0,0
859,704.0,156.0,0,0
860,704.1,157.4,0,0
861,706.2,158.7,0,0
862,707.3,165.1,0,0
863,702.3,167.4,0,0
864,705.4,167.7,0,0
865,705.5,169.0,0,0
866,707.6,170.3,0,0
867,707.7,170.6,0,0
868,701.8,169.9,0,0
869,701.9,169.2,0,0
870,699.1,170.5,0,0
871,698.2,168.8,0,0
872,694.4,166.1,0,0
873,691.5,163.4,0,0
874,685.7,162.7,0,0
875,681.9,163.1,0,0
876,673.2,165.4,0,0
877,665.5,169.7,0,0
878,662.8,171.1,0,0
879,664.1,172.4,0,0
880,661.4,171.7,0,0
881,661.8,172.0,0,0
882,660.1,171.3,0,0
883,659.5,171.6,0,0
884,656.9,171.9,0,0
885,657.3,171.2,0,0
886,655.7,171.5,0,0
887,650.1,171.9,0,0
888,642.5,174.2,0,0
889,637.0,176.5,0,0
890,628.5,181.8,0,0
891,629.0,186.1,0,0
892,626.6,192.4,0,0
893,619.1,196.5,0,0
894,619.7,208.7,0,0
895,618.8,211.9,0,0
896,617.9,215.1,0,0
897,622.6,221.3,0,0
898,627.2,225.4,0,0
899,634.8,227.5,0,0
900,636.4,239.6,0,0
901,639.0,240.7,0,0
902,641.6,240.7,0,0
903,647.1,255.7,0,0
904,651.7,276.8,0,0
905,654.3,276.7,0,0
906,660.8,286.6,0,0
907,668.3,264.4,0,0
908,686.8,262.2,0,0
909,689.2,253.1,0,0
910,703.6,238.1,0,0
911,733.0,243.0,0,0
912,747.2,245.0,0,0
913,761.3,253.1,0,0
914,777.4,253.1,0,0
915,795.4,252.0,0,0
916,800.3,251.0,0,0
917,809.2,260.9,0,0
918,817.1,264.9,0,0
919,819.0,277.8,0,0
920,819.8,280.7,0,0
921,820.7,293.6,0,0
922,814.5,315.4,0,0
923,805.5,337.1,0,0
924,789.5,372.7,0,0
925,760.6,399.1,0,0
926,759.8,398.3,0,0
927,741.9,381.5,0,0
928,730.1,380.7,0,0
929,727.4,380.0,0,0
930,724.7,371.3,0,0
931,737.1,359.6,1,0
932,755.3,332.0,1,1
933,698.5,347.4,1,1
934,743.0,325.9,1,1
935,683.3,336.4,1,1
936,720.7,323.9,1,1
937,710.2,324.5,1,1
938,707.7,317.0,1,1
939,732.2,306.6,1,1
940,687.6,326.3,1,1
941,721.3,292.8,1,1
942,680.7,311.5,1,1
943,735.4,268.1,1,1
944,680.7,295.8,1,1
945,712.5,263.7,1,1
946,665.0,272.4,1,1
947,703.9,271.3,1,1
948,675.5,270.1,1,1
949,693.3,268.0,1,1
950,690.0,265.8,1,1
951,677.8,273.7,1,1
952,681.6,252.6,1,1
953,674.4,272.4,1,1
954,696.3,255.4,1,1
955,643.0,277.2,1,1
956,697.1,259.1,1,1
957,641.9,271.0,1,1
958,684.0,256.8,1,1
959,632.9,278.7,1,1
960,693.1,243.6,1,1
961,631.9,270.4,1,1
962,676.1,256.4,1,1
963,641.1,275.3,1,1
964,648.3,270.2,0,1
965,615.5,270.0,0,0
966,612.9,258.8,0,0
967,600.3,259.7,0,0
968,594.8,258.6,0,0
969,584.4,247.5,0,0
970,566.1,236.4,0,0
971,551.9,221.4,0,0
972,561.8,213.4,0,0
973,548.7,212.6,0,0
974,540.7,204.8,0,0
975,543.7,197.1,0,0
976,538.8,187.3,0,0
977,544.0,187.7,0,0
978,548.1,170.1,0,0
979,554.2,157.5,0,0
980,559.3,155.0,0,0
981,577.4,155.7,0,0
982,581.4,157.3,0,0
983,586.3,156.9,0,0
984,591.2,155.6,0,0
985,602.2,154.2,0,0
986,608.0,159.9,0,0
987,602.8,169.5,0,0
988,609.7,172.2,0,0
989,613.5,174.7,0,0
