t,x,y,dance_movement,Predictions
0,1480.0,618.0,1,-1
3,1455.2,700.5,1,-1
6,1452.2,610.6,1,-1
9,1436.0,666.0,1,1
12,1429.4,630.3,1,1
15,1428.0,651.0,1,1
18,1427.5,675.1,1,1
21,1402.7,605.5,1,1
24,1409.3,685.7,1,1
27,1379.3,625.9,1,1
30,1322.2,749.3,0,1
33,1279.5,766.7,0,0
36,1250.9,749.8,0,0
39,1235.6,731.0,0,0
42,1261.5,687.6,0,0
45,1289.8,654.8,0,0
48,1315.4,608.7,0,0
51,1326.4,567.3,0,0
54,1321.0,495.0,0,0
57,1336.2,450.0,0,0
60,1381.1,409.1,0,0
63,1392.1,410.0,0,0
66,1419.4,387.9,0,0
69,1465.3,375.5,0,0
72,1526.5,384.3,0,0
75,1530.3,421.0,0,0
78,1556.2,479.7,0,0
81,1559.3,487.2,0,1
84,1529.5,483.4,0,1
87,1534.4,498.4,1,1
90,1503.1,462.3,1,1
93,1511.5,556.1,1,1
96,1497.9,506.7,1,1
99,1492.1,546.9,1,1
102,1475.2,533.2,1,1
105,1464.1,505.4,1,1
108,1445.0,569.4,1,1
111,1436.8,502.6,1,1
114,1423.3,578.3,1,1
117,1414.0,526.7,1,1
120,1404.2,510.3,1,0
123,1364.4,485.5,0,0
126,1330.7,489.5,0,0
129,1313.7,518.6,0,0
132,1300.5,547.7,0,0
135,1298.7,589.2,0,0
138,1290.7,620.0,0,0
141,1321.0,646.6,0,0
144,1351.9,638.9,0,0
147,1343.7,721.5,0,0
150,1396.4,743.5,0,0
153,1433.2,718.7,0,0
156,1460.6,675.3,0,0
159,1485.9,614.0,0,0
162,1509.7,560.3,0,0
165,1496.4,540.8,0,0
168,1515.1,506.2,1,0
171,1478.9,512.4,1,1
174,1474.2,519.4,1,1
177,1468.0,529.5,1,1
180,1442.9,479.6,1,1
183,1455.4,530.6,1,1
186,1428.9,489.5,1,1
189,1421.6,555.9,1,1
192,1410.2,511.9,1,1
195,1398.4,579.9,1,1
198,1389.4,545.4,1,1
201,1350.0,625.0,1,1
204,1360.0,530.0,1,1
207,1310.0,627.0,0,1
210,1286.0,639.0,0,0
213,1247.0,647.0,0,0
216,1212.0,635.0,0,0
219,1218.0,582.0,0,0
222,1244.0,559.0,0,0
225,1266.0,523.0,0,0
228,1231.0,465.0,0,0
231,1237.0,417.0,0,0
234,1291.0,391.0,0,0
237,1304.0,363.0,0,0
240,1345.0,351.0,0,0
243,1362.0,341.0,0,0
246,1445.0,370.0,0,0
249,1461.0,368.0,0,0
252,1488.0,399.0,0,0
255,1498.0,419.0,1,0
258,1482.0,442.0,1,0
261,1464.0,422.0,1,1
264,1445.0,395.0,1,1
267,1433.0,474.0,1,1
270,1438.0,398.0,1,1
273,1419.0,474.0,1,1
276,1413.0,403.0,1,1
279,1411.0,428.0,1,1
282,1393.0,394.0,1,1
285,1389.0,422.0,1,1
288,1352.0,396.0,1,0
291,1327.0,386.0,1,0
294,1266.0,387.0,0,0
297,1244.0,411.0,0,0
300,1246.0,471.0,0,0
303,1257.0,510.0,0,0
306,1253.0,562.0,0,0
309,1273.0,597.0,0,0
312,1275.0,657.0,0,0
315,1310.0,693.0,0,0
318,1328.0,692.0,0,0
321,1357.0,707.0,0,0
324,1382.0,713.0,0,0
327,1407.0,669.0,0,0
330,1440.0,636.0,0,0
333,1475.0,578.0,0,0
336,1477.0,545.0,1,0
339,1469.0,560.0,1,1
342,1433.0,589.0,1,1
345,1420.0,490.0,1,1
348,1418.0,577.0,1,1
351,1412.0,540.0,1,1
354,1406.0,563.0,1,1
357,1397.0,549.0,1,1
360,1395.0,524.0,1,1
363,1383.0,582.0,1,1
366,1352.0,501.0,1,1
369,1351.0,578.0,1,1
372,1321.0,539.0,1,1
375,1323.0,584.0,1,1
378,1302.0,552.0,1,1
381,1283.0,638.0,0,1
384,1241.0,662.0,0,0
387,1203.0,657.0,0,0
390,1192.0,649.0,0,0
393,1186.0,626.0,0,0
396,1210.0,602.0,0,0
399,1259.0,570.0,0,0
402,1271.0,548.0,0,0
405,1280.0,488.0,0,0
408,1307.0,443.0,0,0
411,1367.0,440.0,0,0
414,1388.0,408.0,0,0
417,1409.0,406.0,0,0
420,1429.0,419.0,0,0
423,1468.0,460.0,0,0
426,1477.0,513.0,0,0
429,1484.0,548.0,1,0
432,1462.0,602.0,1,0
435,1454.0,572.0,1,1
438,1444.0,525.0,1,1
441,1434.0,597.0,1,1
444,1432.0,544.0,1,1
447,1413.0,504.0,1,1
450,1400.0,577.0,1,1
453,1395.0,546.0,1,1
456,1376.0,602.0,1,1
459,1372.0,548.0,1,1
462,1357.0,611.0,1,1
465,1347.0,549.0,1,1
468,1322.0,552.0,1,1
471,1291.0,524.0,0,0
474,1244.0,519.0,0,0
477,1219.0,542.0,0,0
480,1208.0,583.0,0,0
483,1186.0,626.0,0,-1
486,1183.0,676.0,0,-1
489,1183.0,706.0,0,-1
