t,x,y,dance_movement,Predictions
0,1066.3,328.3,0,-1
3,1074.8,307.8,0,-1
6,1085.7,318.7,0,-1
9,1045.4,312.6,1,1
12,1060.0,299.3,1,1
15,1086.7,277.4,1,1
18,1052.7,288.4,1,1
21,1055.1,271.4,1,1
24,1056.3,258.0,1,1
27,1024.8,276.2,1,1
30,1045.4,241.0,1,1
33,1066.0,224.0,1,1
36,995.6,236.2,1,1
39,1028.4,219.2,1,1
42,960.2,194.9,1,1
45,953.3,174.6,0,0
48,956.4,143.2,0,0
51,957.2,116.6,0,0
54,957.9,80.2,0,0
57,951.5,94.1,0,0
60,973.0,101.4,0,0
63,994.0,115.2,0,0
66,1030.7,139.5,0,0
69,1039.3,168.2,0,0
72,1038.1,194.9,0,0
75,1044.2,227.7,0,0
78,1018.7,290.8,0,0
81,985.9,319.9,0,0
84,948.2,334.5,1,0
87,955.5,317.5,1,1
90,927.6,311.4,1,1
93,902.1,298.1,1,1
96,931.2,262.9,1,1
99,875.4,289.6,1,1
102,896.0,271.4,1,1
105,925.2,236.2,1,1
108,853.5,250.7,1,1
111,920.3,204.6,1,1
114,875.4,236.2,1,1
117,921.5,182.7,0,1
120,919.1,158.4,0,0
123,899.7,126.9,0,0
126,856.0,134.2,0,0
129,837.7,137.8,0,0
132,814.7,179.1,0,0
135,808.6,210.7,0,0
138,815.0,252.4,0,0
141,836.9,257.3,0,0
144,886.7,276.7,0,0
147,904.9,293.7,0,0
150,919.5,286.4,0,0
153,919.5,265.8,0,0
156,924.3,219.7,0,0
159,941.3,192.9,0,0
162,949.8,183.2,0,0
165,980.6,187.9,0,0
168,1020.5,203.9,0,0
171,1049.7,234.2,0,0
174,1061.5,272.2,0,0
177,1062.4,285.7,0,0
180,1057.1,311.1,0,0
183,1042.7,317.5,0,0
186,1001.2,330.2,1,0
189,1023.9,296.2,1,1
192,1017.8,292.5,1,1
195,971.7,310.7,1,1
198,982.6,287.7,1,1
201,1004.5,257.3,1,1
204,940.1,271.9,1,1
207,980.2,248.8,1,1
210,943.7,260.9,1,1
213,945.0,253.7,1,1
216,981.4,223.3,1,1
219,928.0,231.8,1,1
222,972.8,202.8,1,1
225,976.4,208.8,0,1
228,998.3,156.6,0,0
231,997.0,142.1,0,0
234,981.3,131.1,0,0
237,961.8,129.9,0,0
240,929.0,132.3,0,0
243,892.6,159.1,0,0
246,877.6,194.3,0,0
249,887.3,198.1,0,0
252,885.1,222.6,0,0
255,905.9,233.4,0,0
258,940.1,229.5,0,0
261,960.0,229.0,0,0
264,995.6,265.9,0,0
267,1010.0,310.5,0,0
270,1002.6,328.2,0,0
273,995.5,393.8,0,0
276,958.5,412.2,0,1
279,945.6,411.6,1,1
282,967.6,386.1,1,1
285,920.8,391.5,1,1
288,896.0,390.1,1,1
291,929.1,357.6,1,1
294,920.4,353.2,1,1
297,884.7,352.8,1,1
300,935.9,333.4,1,1
303,883.2,345.1,1,1
306,908.5,315.8,1,1
309,915.8,330.5,1,1
312,883.1,308.2,1,1
315,904.4,276.0,1,0
318,917.7,257.9,0,0
321,917.0,229.8,0,0
324,895.3,212.9,0,0
327,864.6,204.0,0,0
330,826.2,217.2,0,0
333,790.8,242.3,0,0
336,781.5,276.3,0,0
339,782.3,292.2,0,0
342,778.1,329.0,0,0
345,778.9,346.7,0,0
348,791.8,377.3,0,0
351,808.5,395.8,0,0
354,844.2,400.2,0,0
357,861.8,397.6,0,0
360,885.3,389.0,0,0
363,891.6,370.4,1,1
366,872.9,368.9,1,1
369,909.3,333.5,1,1
372,898.6,316.1,1,1
375,845.0,349.8,1,1
378,862.5,323.4,1,1
381,886.0,295.1,1,1
384,835.5,318.9,1,1
387,848.0,301.6,1,1
390,829.6,290.4,1,1
393,798.3,296.2,1,1
396,817.0,266.0,1,1
399,753.8,273.9,1,0
402,737.8,244.8,0,0
405,721.8,218.8,0,0
408,713.0,197.9,0,0
411,698.2,182.1,0,0
414,710.4,162.4,0,0
417,740.6,152.7,0,0
420,762.6,140.1,0,0
423,782.5,138.6,0,0
426,803.4,152.0,0,0
429,819.6,154.6,0,0
432,832.6,169.1,0,0
435,871.0,190.6,0,0
438,869.0,213.2,0,0
441,867.7,236.2,0,0
444,909.2,272.5,0,0
447,905.7,311.5,0,0
450,905.6,349.8,0,0
453,867.9,381.6,0,1
456,836.8,384.2,1,1
459,856.5,356.6,1,1
462,810.1,383.0,1,1
465,826.9,353.4,1,1
468,804.7,340.9,1,1
471,775.5,362.5,1,1
474,802.4,327.0,1,1
477,785.3,315.6,1,1
480,750.3,332.2,1,1
483,769.3,309.9,1,1
486,774.4,294.5,1,1
489,721.4,312.3,1,1
492,758.6,249.0,0,1
495,784.6,221.0,0,0
498,739.7,210.0,0,0
501,712.8,204.2,0,0
504,697.2,206.3,0,0
507,667.6,212.5,0,0
510,658.2,233.7,0,0
513,641.8,260.7,0,0
516,630.5,282.6,0,0
519,632.3,303.4,0,0
522,637.1,321.1,0,0
525,651.8,366.7,0,0
528,651.5,359.1,0,0
531,675.2,378.5,0,0
534,714.8,408.8,0,0
537,741.1,402.0,0,0
540,823.3,365.2,0,0
543,838.1,363.6,1,0
546,835.0,343.0,1,0
549,770.9,356.4,1,1
552,778.9,338.9,1,1
555,801.0,310.4,1,1
558,746.1,327.0,1,1
561,760.3,311.7,1,1
564,755.6,298.3,1,1
567,719.9,303.0,1,1
570,754.3,278.8,1,1
573,692.7,294.5,1,1
576,750.2,256.4,1,1
579,690.6,275.2,1,1
582,665.3,254.1,0,0
585,656.1,242.0,0,0
588,650.9,221.0,0,0
591,661.8,183.1,0,0
594,664.7,163.5,0,0
597,683.5,150.0,0,0
600,705.2,150.5,0,0
603,728.8,155.0,0,0
606,745.2,164.5,0,0
609,771.6,173.0,0,0
612,788.8,195.4,0,0
615,796.9,223.7,0,0
618,828.9,287.8,0,0
621,848.9,338.5,0,0
624,828.8,363.9,0,0
627,810.8,372.2,0,0
630,798.9,389.3,1,0
633,747.1,376.4,1,1
636,766.4,357.6,1,1
639,783.8,345.9,1,1
642,704.2,361.2,1,1
645,773.6,341.5,1,1
648,759.0,334.9,1,1
651,734.5,338.3,1,1
654,767.1,290.8,1,1
657,728.6,308.4,1,1
660,731.3,302.0,1,1
663,718.0,280.7,0,0
666,727.7,253.5,0,0
669,726.4,219.5,0,0
672,698.3,177.7,0,0
675,690.2,159.2,0,0
678,686.2,151.8,0,0
681,668.3,160.4,0,0
684,648.4,172.0,0,0
687,653.8,179.5,0,0
690,628.1,196.0,0,0
693,631.5,234.3,0,0
696,630.0,269.4,0,0
699,627.5,289.3,0,0
702,660.0,294.9,0,0
705,687.3,328.5,0,0
708,711.4,330.9,0,0
711,727.4,352.3,0,0
714,761.4,382.5,0,0
717,806.0,386.5,0,0
720,835.3,399.4,0,0
723,874.4,377.3,0,1
726,863.4,360.3,1,1
729,810.4,372.5,1,1
732,857.5,338.6,1,1
735,814.7,345.8,1,1
738,804.9,324.1,1,1
741,829.2,280.6,1,1
744,811.6,279.2,1,1
747,771.0,299.9,1,1
750,810.6,278.6,1,1
753,776.2,263.3,1,1
756,743.0,270.1,0,0
759,710.0,265.9,0,0
762,660.5,211.7,0,0
765,657.2,203.0,0,0
768,665.0,173.3,0,0
771,703.7,145.9,0,0
774,716.1,148.7,0,0
777,732.4,150.5,0,0
780,747.6,153.3,0,0
783,747.7,156.1,0,0
786,751.8,153.9,0,0
789,751.9,150.7,0,0
792,779.0,150.6,0,0
795,811.2,158.6,0,0
798,822.3,183.7,0,0
801,855.9,197.9,0,0
804,863.3,223.5,0,0
807,872.6,269.1,0,0
810,859.1,302.8,0,0
813,837.1,319.6,0,0
816,829.7,320.8,0,0
819,804.3,319.9,1,0
822,759.3,315.1,1,0
825,733.5,306.5,1,1
828,765.6,273.0,1,1
831,740.1,302.5,1,1
834,744.5,296.0,1,1
837,744.1,282.6,1,1
840,697.8,288.1,1,1
843,764.7,257.8,1,1
846,688.4,286.5,1,1
849,738.5,218.1,1,1
852,741.3,195.2,0,0
855,734.1,158.8,0,0
858,713.0,161.7,0,0
861,706.2,158.7,0,0
864,705.4,167.7,0,0
867,707.7,170.6,0,0
870,699.1,170.5,0,0
873,691.5,163.4,0,0
876,673.2,165.4,0,0
879,664.1,172.4,0,0
882,660.1,171.3,0,0
885,657.3,171.2,0,0
888,642.5,174.2,0,0
891,629.0,186.1,0,0
894,619.7,208.7,0,0
897,622.6,221.3,0,0
900,636.4,239.6,0,0
903,647.1,255.7,0,0
906,660.8,286.6,0,0
909,689.2,253.1,0,0
912,747.2,245.0,0,0
915,795.4,252.0,0,0
918,817.1,264.9,0,0
921,820.7,293.6,0,0
924,789.5,372.7,0,0
927,741.9,381.5,0,0
930,724.7,371.3,0,0
933,698.5,347.4,1,0
936,720.7,323.9,1,1
939,732.2,306.6,1,1
942,680.7,311.5,1,1
945,712.5,263.7,1,1
948,675.5,270.1,1,1
951,677.8,273.7,1,1
954,696.3,255.4,1,1
957,641.9,271.0,1,1
960,693.1,243.6,1,1
963,641.1,275.3,1,1
966,612.9,258.8,0,0
969,584.4,247.5,0,0
972,561.8,213.4,0,0
975,543.7,197.1,0,0
978,548.1,170.1,0,0
981,577.4,155.7,0,0
984,591.2,155.6,0,0
987,602.8,169.5,0,0
990,630.4,185.3,0,0
993,666.3,199.6,0,0
996,694.5,221.6,0,0
999,722.4,248.1,0,0
1002,752.7,282.0,0,0
1005,756.8,312.1,0,0
1008,730.4,346.1,0,0
1011,719.5,362.2,0,0
1014,664.8,382.5,1,0
1017,662.6,358.7,1,1
1020,654.6,351.0,1,1
1023,664.2,339.7,1,1
1026,594.2,338.4,1,1
1029,633.0,335.4,1,1
1032,639.0,321.1,1,1
1035,583.3,329.3,1,1
1038,638.0,300.6,1,1
1041,628.2,308.1,1,1
1044,609.1,304.9,1,1
1047,628.9,259.8,0,0
1050,638.6,240.9,0,0
1053,631.9,218.1,0,0
1056,614.5,187.4,0,0
1059,599.6,184.1,0,0
1062,583.3,187.3,0,0
1065,587.4,193.5,0,0
1068,576.1,198.4,0,0
1071,563.7,203.2,0,0
1074,524.0,205.7,0,0
1077,517.3,219.3,0,0
1080,517.5,249.5,0,0
1083,525.4,306.8,0,0
1086,562.1,308.5,0,0
1089,582.7,321.0,0,0
1092,612.1,337.6,0,0
1095,639.7,337.1,0,0
1098,610.4,320.6,0,0
1101,654.7,309.6,0,0
1104,683.5,306.5,0,0
1107,721.1,300.3,0,0
1110,735.7,310.9,0,0
1113,753.3,312.4,0,0
1116,772.7,325.6,0,0
1119,766.2,380.3,0,0
1122,742.2,426.3,0,0
1125,711.2,443.3,0,0
1128,692.2,436.3,1,0
1131,687.2,415.3,1,1
1134,710.2,382.3,1,1
1137,673.2,396.3,1,1
1140,680.2,385.3,1,1
1143,694.2,365.3,1,1
1146,639.2,378.3,1,1
1149,682.2,337.3,1,1
1152,630.2,349.3,1,1
1155,669.2,318.3,1,1
1158,655.2,305.3,0,1
1161,660.2,242.3,0,0
1164,662.2,218.3,0,0
1167,646.2,211.3,0,0
1170,630.2,215.3,0,0
1173,603.2,221.3,0,0
1176,603.2,236.3,0,0
1179,582.2,271.3,0,0
