t,x,y,dance_movement,Predictions
0,1617.3,912.0,0,-1
2,1628.3,915.0,0,-1
5,1658.3,933.0,0,-1
8,1665.3,931.0,0,0
10,1662.3,935.0,0,0
12,1663.3,941.0,0,0
15,1653.8,939.5,0,0
18,1644.8,937.0,0,0
20,1650.3,941.0,0,0
22,1654.3,944.0,0,0
25,1656.3,947.0,0,0
28,1644.8,935.5,0,0
30,1636.8,940.5,0,0
32,1630.3,948.5,0,0
35,1620.8,966.0,0,0
38,1608.3,977.0,0,0
40,1607.8,972.5,0,0
42,1608.8,971.5,0,0
45,1593.3,972.0,0,0
48,1569.3,976.5,0,0
50,1557.8,978.0,0,0
52,1531.8,974.5,1,0
55,1520.8,966.0,1,0
58,1529.8,943.0,1,1
60,1527.8,940.0,1,1
62,1527.8,945.0,1,1
65,1566.8,947.0,1,1
68,1527.8,933.0,1,1
70,1526.8,932.0,1,1
72,1523.8,930.0,1,1
75,1576.8,945.0,1,1
78,1544.8,928.0,1,1
80,1549.8,924.0,1,1
82,1566.8,933.0,1,1
85,1542.8,915.0,1,1
88,1587.8,915.0,1,1
90,1584.8,910.0,1,1
92,1578.8,915.0,1,1
95,1533.8,902.0,1,1
98,1566.8,886.0,1,1
100,1563.8,870.0,1,1
102,1576.8,843.0,1,1
105,1548.8,836.0,1,0
108,1578.8,818.0,0,0
110,1585.8,812.0,0,0
112,1595.8,805.0,0,0
115,1611.8,791.0,0,0
118,1610.8,778.0,0,0
120,1603.8,773.0,0,0
122,1595.8,784.0,0,0
125,1578.8,796.0,0,0
128,1573.8,807.0,0,0
130,1570.8,811.0,0,0
132,1564.8,828.0,0,0
135,1559.8,848.0,0,0
138,1565.8,865.0,0,0
140,1559.8,874.0,0,0
142,1552.8,883.0,0,0
145,1562.8,899.0,0,0
148,1577.8,901.0,0,0
150,1582.8,909.0,0,0
152,1590.8,914.0,0,0
155,1610.8,923.0,0,0
158,1638.8,932.0,0,0
160,1655.8,938.0,0,0
162,1677.8,945.0,1,0
165,1679.8,942.0,1,1
168,1683.8,937.0,1,1
170,1672.8,936.0,1,1
172,1679.8,934.0,1,1
175,1652.8,936.0,1,1
178,1694.8,922.0,1,1
180,1691.8,898.0,1,1
182,1696.8,909.0,1,1
185,1659.8,911.0,1,1
188,1672.8,901.0,1,0
190,1672.8,900.0,1,0
192,1670.8,892.0,1,0
195,1664.8,881.0,1,0
198,1671.8,870.0,1,0
200,1655.8,868.0,1,1
202,1649.8,864.0,1,1
205,1679.8,856.0,1,1
208,1654.8,847.0,1,1
210,1652.8,850.0,1,1
212,1654.8,843.0,1,1
215,1676.8,840.0,1,1
218,1664.8,829.0,1,0
220,1664.8,828.0,1,0
222,1663.8,824.0,1,0
225,1667.8,815.0,1,0
228,1644.8,808.0,0,0
230,1642.8,791.0,0,0
232,1643.8,769.0,0,0
235,1648.8,751.0,0,0
238,1647.8,740.0,0,0
240,1655.8,743.0,0,0
242,1666.8,747.0,0,0
245,1682.8,751.0,0,0
248,1695.8,770.0,0,0
250,1693.8,779.0,0,0
252,1689.8,781.0,0,0
255,1687.8,794.0,0,0
258,1703.8,805.0,0,0
260,1706.8,822.0,0,0
262,1698.8,831.0,0,-1
265,1708.8,858.0,0,-1
268,1705.8,868.0,0,-1
