t,x,y,dance_movement,Predictions
0,310.0,159.1,1,-1
3,327.0,159.0,1,-1
6,312.0,179.0,1,-1
9,360.0,174.0,0,0
12,372.0,181.0,0,0
15,400.0,214.0,0,0
18,401.0,223.0,0,0
21,402.0,234.0,0,0
24,409.0,247.0,0,0
27,396.0,256.0,0,0
30,375.0,257.0,0,0
33,351.0,243.0,0,0
36,339.0,242.0,0,0
39,303.0,219.0,0,0
42,281.0,202.0,0,0
45,282.0,168.0,0,0
48,291.0,154.0,0,1
51,300.0,132.0,0,1
54,287.0,154.0,1,1
57,306.0,144.0,1,1
60,307.0,172.0,1,1
63,312.0,190.0,1,1
66,336.0,162.0,1,1
69,305.0,217.0,1,1
72,322.0,180.0,1,1
75,323.0,194.0,1,1
78,346.0,220.0,1,0
81,378.0,237.0,0,0
84,398.0,233.0,0,0
87,411.0,222.0,0,0
90,415.0,204.0,0,0
93,424.0,172.0,0,0
96,427.0,150.0,0,0
99,412.0,132.0,0,0
102,392.0,117.0,0,0
105,366.0,95.0,0,0
108,344.0,95.0,0,0
111,311.0,89.0,0,0
114,302.0,103.0,0,0
117,310.0,119.0,1,1
120,320.0,128.0,1,1
123,301.0,160.0,1,1
126,330.0,132.0,1,1
129,306.0,178.0,1,1
132,319.0,199.0,1,1
135,331.0,169.0,1,0
138,353.0,156.0,0,0
141,386.0,153.0,0,0
144,395.0,160.0,0,0
147,391.0,181.0,0,0
150,375.0,198.0,0,0
153,356.0,222.0,0,0
156,328.0,224.0,0,0
159,291.0,235.0,0,0
162,259.0,216.0,0,0
165,246.0,185.0,0,0
168,239.0,163.0,0,0
171,225.0,144.0,0,0
174,219.0,129.0,0,0
177,223.0,120.0,0,0
180,226.0,117.0,0,0
183,232.0,119.0,1,0
186,256.0,116.0,1,0
189,258.0,127.0,1,0
192,258.0,131.0,1,0
195,272.0,130.0,1,0
198,267.0,181.0,1,0
201,306.0,148.0,1,0
204,313.0,172.0,1,0
207,306.0,199.0,0,0
210,303.0,220.0,0,0
213,316.0,238.0,0,0
216,354.0,239.0,0,0
219,364.0,229.0,0,0
222,381.0,210.0,0,0
225,396.0,196.0,0,0
228,411.0,157.0,0,0
231,411.0,133.0,0,0
234,407.0,130.0,0,0
237,387.0,118.0,0,0
240,382.0,107.0,0,0
243,354.0,96.0,0,0
246,334.0,113.0,1,0
249,340.0,121.0,1,1
252,339.0,124.0,1,1
255,317.1,138.1,1,1
258,335.1,140.1,1,1
261,344.1,153.1,1,1
264,342.1,161.1,1,1
267,377.1,170.1,1,1
270,371.1,190.1,1,1
273,378.1,196.1,1,1
276,428.1,196.1,1,1
279,426.1,196.1,0,1
282,429.1,201.1,0,1
285,442.1,202.1,0,1
288,438.1,197.1,0,0
291,433.1,201.1,0,0
294,426.1,219.1,0,0
297,410.1,268.1,0,0
300,399.1,279.1,0,0
303,396.1,279.1,0,0
306,402.1,265.1,0,0
309,405.1,252.1,0,0
312,390.1,237.1,0,0
315,361.1,196.1,0,0
318,340.1,176.1,0,0
321,323.1,171.1,0,0
324,315.1,178.1,0,0
327,302.1,163.1,0,0
330,290.1,138.1,0,0
333,279.1,107.1,0,0
336,277.1,91.1,0,1
339,285.1,94.1,0,1
342,275.1,105.1,1,1
345,289.1,103.1,1,1
348,308.1,87.1,1,1
351,291.1,115.1,1,1
354,297.1,117.1,1,1
357,307.1,124.1,1,1
360,290.2,144.2,1,1
363,317.2,121.2,1,1
366,314.2,131.2,1,1
369,291.2,158.2,0,0
372,284.2,175.2,0,0
375,278.2,182.2,0,0
378,298.2,195.2,0,0
381,335.2,201.2,0,0
384,346.2,199.2,0,0
387,345.2,197.2,0,0
390,342.2,187.2,0,0
393,330.2,184.2,0,0
396,329.2,160.2,0,0
399,334.2,154.2,0,0
402,339.2,144.2,0,0
405,340.2,109.2,0,0
408,334.2,96.2,0,0
411,314.2,65.2,0,0
414,312.2,61.2,0,0
417,286.2,59.2,0,0
420,271.2,60.2,0,0
423,269.2,61.2,0,0
426,278.2,70.2,0,0
429,277.2,81.2,1,1
432,260.2,102.2,1,1
435,294.2,95.2,1,1
438,301.2,105.2,1,1
441,281.2,126.2,1,1
444,315.2,113.2,1,1
447,277.2,151.2,1,1
450,301.2,134.2,1,1
453,331.2,117.2,1,0
456,338.2,122.2,0,0
459,354.2,124.2,0,0
462,369.2,155.2,0,0
465,378.2,158.2,0,0
468,381.2,164.8,0,0
471,378.2,195.8,0,0
474,370.2,196.8,0,0
477,359.2,210.8,0,0
480,348.2,206.8,0,0
483,347.2,202.8,0,0
486,344.2,201.8,0,0
489,335.2,199.8,0,0
492,334.2,193.8,0,0
495,333.2,194.8,0,0
498,304.2,183.8,0,0
501,293.2,176.8,0,0
504,273.2,169.8,0,0
507,273.2,166.8,0,0
510,289.2,156.8,0,0
513,277.2,131.8,0,-1
516,275.2,114.8,0,-1
519,274.2,95.8,0,-1
