t,x,y,dance_movement,Predictions
1,565.3,96.7,0,-1
4,472.0,171.3,0,-1
7,429.3,283.3,0,-1
10,410.7,339.3,0,0
13,421.3,403.3,1,1
16,466.7,339.3,1,1
19,506.7,394.7,1,1
22,513.7,281.3,1,1
25,543.0,361.3,1,1
28,562.7,293.3,1,1
31,600.0,338.7,1,1
34,669.3,88.0,1,1
37,690.7,104.0,0,1
40,754.7,96.0,0,0
43,768.0,125.3,0,0
46,765.3,173.3,0,0
49,781.3,202.7,0,0
52,749.3,253.3,0,0
55,746.7,349.3,0,0
58,701.3,360.0,0,0
61,645.3,418.7,0,0
64,568.0,465.0,0,0
67,506.7,435.7,0,0
70,458.7,366.3,0,1
73,489.3,367.7,1,1
76,506.7,269.0,1,1
79,582.7,321.0,1,1
82,561.3,207.7,1,1
85,650.7,319.7,1,1
88,616.0,194.3,1,1
91,698.7,258.3,1,1
94,725.3,227.7,0,1
97,784.0,257.0,0,1
100,848.0,157.0,0,1
103,802.7,22.3,0,1
106,788.0,33.0,0,0
109,784.0,26.3,0,0
112,760.0,25.0,0,0
115,676.0,9.0,0,0
118,661.3,11.7,0,0
121,605.3,18.3,0,0
124,560.0,73.0,0,0
127,556.0,135.7,0,0
130,564.0,235.7,0,0
133,580.0,197.0,1,0
136,622.7,158.3,1,1
139,706.7,93.0,1,1
142,693.3,151.7,1,1
145,758.7,126.3,1,1
148,753.3,90.3,0,1
151,794.7,61.0,0,1
154,870.7,65.0,0,1
157,876.0,109.0,0,1
160,857.3,195.7,0,1
163,830.7,173.0,0,1
166,793.3,239.7,0,1
169,802.7,274.3,0,0
172,702.7,291.7,0,0
175,634.7,310.3,0,0
178,593.3,365.0,0,0
181,520.0,351.7,0,0
184,448.0,366.3,0,0
187,400.0,351.7,0,1
190,405.3,350.3,1,1
193,393.3,306.3,1,1
196,477.3,322.3,1,1
199,447.3,248.3,1,1
202,487.3,230.3,1,1
205,551.3,272.3,1,0
208,574.3,223.3,0,0
211,609.3,166.3,0,0
214,654.0,98.7,0,0
217,659.3,61.3,0,0
220,671.3,44.0,0,0
223,680.7,77.3,0,0
226,625.0,81.7,0,0
229,546.2,110.8,0,0
232,489.0,148.9,0,1
235,486.0,184.1,0,1
238,491.0,173.6,0,1
241,505.7,221.3,0,1
244,539.7,284.3,0,1
247,556.7,233.3,1,1
250,596.7,242.7,1,1
253,639.0,193.3,1,0
256,671.0,220.0,1,0
259,705.7,194.7,1,0
262,803.0,130.7,0,0
265,820.3,134.7,0,0
268,876.3,174.7,0,0
271,888.3,232.0,0,0
274,863.0,288.0,0,0
277,815.0,342.7,0,0
280,753.7,358.7,0,0
283,681.7,428.0,0,0
286,636.3,460.0,0,0
289,519.0,401.3,0,0
292,461.7,348.0,0,0
295,460.3,282.7,1,-1
298,443.0,214.7,1,-1
301,525.7,206.7,1,-1
