t,x,y,dance_movement,Predictions
2,600,245.3,0,-1
5,514,286.0,0,-1
8,408,314.0,0,-1
11,355,420.0,0,0
14,376,490.0,0,1
17,416,456.0,1,1
20,430,536.0,1,1
23,440,482.0,1,1
26,436,492.0,1,1
29,470,434.0,1,1
32,540,496.0,1,1
35,574,376.0,1,1
38,624,352.0,1,0
41,664,262.0,0,0
44,770,258.0,0,0
47,820,334.0,0,0
50,794,356.0,0,0
53,752,404.0,0,0
56,694,478.0,0,0
59,600,462.0,0,0
62,486,492.0,0,0
65,478,454.0,0,1
68,494,398.0,1,1
71,516,400.0,1,1
74,458,372.0,1,1
77,530,372.0,1,1
80,494,340.0,1,1
83,608,336.0,1,1
86,580,278.0,1,1
89,712,254.0,0,1
92,738,198.0,0,0
95,730,98.0,0,0
98,678,82.0,0,0
101,642,56.0,0,0
104,588,42.0,0,0
107,548,74.0,0,0
110,522,106.0,0,0
113,486,188.0,0,0
116,506,272.0,0,0
119,536,338.0,0,1
122,626,276.0,1,1
125,604,360.0,1,1
128,612,282.0,1,1
131,644,300.0,1,1
134,654,236.0,1,1
137,674,190.0,0,0
140,730,212.0,0,0
143,746,266.0,0,0
146,750,344.0,0,0
149,750,378.0,0,-1
152,722,492.0,0,-1
155,636,564.0,0,-1
