t,x,y,dance_movement,Predictions
1,1468.4,676.6,1,-1
4,1458.4,615.1,1,-1
7,1434.9,695.9,1,-1
10,1437.4,637.5,1,1
13,1435.0,640.7,1,1
16,1427.5,659.4,1,1
19,1402.7,617.7,1,1
22,1420.4,675.8,1,1
25,1390.4,629.2,1,1
28,1361.3,721.9,1,1
31,1322.8,748.2,0,0
34,1263.5,759.4,0,0
37,1234.1,742.5,0,0
40,1244.0,712.8,0,0
43,1270.7,676.6,0,0
46,1298.7,641.0,0,0
49,1325.1,591.1,0,0
52,1330.9,550.0,0,0
55,1329.5,469.2,0,0
58,1337.6,422.6,0,0
61,1383.5,409.4,0,0
64,1406.9,409.0,0,0
67,1448.8,375.0,0,0
70,1463.4,374.7,0,0
73,1525.1,398.7,0,0
76,1548.7,435.9,0,1
79,1562.4,499.3,0,1
82,1513.2,486.5,0,1
85,1536.5,502.6,1,1
88,1520.2,500.6,1,1
91,1526.9,533.3,1,1
94,1506.3,508.6,1,1
97,1497.6,551.7,1,1
100,1484.8,526.2,1,1
103,1474.9,535.3,1,1
106,1466.8,554.2,1,1
109,1447.7,518.7,1,1
112,1444.4,569.2,1,1
115,1409.8,512.8,1,1
118,1415.4,559.4,1,1
121,1397.6,505.7,0,1
124,1349.1,485.1,0,0
127,1316.7,491.3,0,0
130,1312.7,536.2,0,0
133,1306.5,564.7,0,0
136,1291.4,592.6,0,0
139,1304.2,631.8,0,0
142,1326.9,639.6,0,0
145,1344.1,648.8,0,0
148,1356.9,731.3,0,0
151,1393.7,739.2,0,0
154,1445.1,698.7,0,0
157,1468.1,658.9,0,0
160,1484.0,607.7,0,0
163,1508.9,550.6,0,0
166,1506.6,494.4,1,0
169,1500.3,500.0,1,1
172,1482.4,510.4,1,1
175,1472.6,547.7,1,1
178,1460.0,481.2,1,1
181,1456.0,521.9,1,1
184,1430.9,474.6,1,1
187,1429.3,544.2,1,1
190,1421.4,513.2,1,1
193,1392.5,574.9,1,1
196,1401.9,562.6,1,1
199,1363.0,620.0,1,1
202,1367.0,546.0,1,1
205,1334.0,608.0,1,1
208,1305.0,627.0,0,0
211,1276.0,645.0,0,0
214,1226.0,652.0,0,0
217,1223.0,647.0,0,0
220,1220.0,572.0,0,0
223,1236.0,555.0,0,0
226,1240.0,507.0,0,0
229,1233.0,457.0,0,0
232,1251.0,410.0,0,0
235,1288.0,381.0,0,0
238,1311.0,359.0,0,0
241,1347.0,317.0,0,0
244,1382.0,336.0,0,0
247,1443.0,351.0,0,0
250,1476.0,380.0,0,0
253,1480.0,398.0,0,0
256,1469.0,469.0,1,1
259,1482.0,421.0,1,1
262,1449.0,396.0,1,1
265,1447.0,452.0,1,1
268,1443.0,407.0,1,1
271,1425.0,477.0,1,1
274,1415.0,400.0,1,1
277,1411.0,444.0,1,1
280,1406.0,403.0,1,1
283,1398.0,428.0,1,1
286,1375.0,403.0,1,1
289,1359.0,418.0,1,1
292,1287.0,377.0,0,0
295,1245.0,400.0,0,0
298,1241.0,422.0,0,0
301,1255.0,484.0,0,0
304,1246.0,528.0,0,0
307,1262.0,576.0,0,0
310,1275.0,618.0,0,0
313,1294.0,684.0,0,0
316,1326.0,702.0,0,0
319,1352.0,711.0,0,0
322,1367.0,701.0,0,0
325,1392.0,706.0,0,0
328,1418.0,661.0,0,0
331,1460.0,613.0,0,0
334,1475.0,568.0,0,0
337,1455.0,567.0,1,1
340,1460.0,540.0,1,1
343,1441.0,523.0,1,1
346,1430.0,560.0,1,1
349,1410.0,521.0,1,1
352,1407.0,566.0,1,1
355,1403.0,543.0,1,1
358,1388.0,517.0,1,1
361,1390.0,576.0,1,1
364,1370.0,507.0,1,1
367,1360.0,568.0,1,1
370,1347.0,542.0,1,1
373,1328.0,597.0,1,1
376,1308.0,550.0,1,1
379,1307.0,582.0,1,1
382,1273.0,651.0,0,0
385,1229.0,662.0,0,0
388,1204.0,661.0,0,0
391,1188.0,643.0,0,0
394,1191.0,621.0,0,0
397,1210.0,585.0,0,0
400,1265.0,569.0,0,0
403,1273.0,526.0,0,0
406,1301.0,454.0,0,0
409,1339.0,451.0,0,0
412,1374.0,432.0,0,0
415,1391.0,407.0,0,0
418,1418.0,412.0,0,0
421,1434.0,425.0,0,0
424,1473.0,464.0,0,0
427,1485.0,536.0,0,0
430,1491.0,551.0,1,1
433,1450.0,516.0,1,1
436,1453.0,554.0,1,1
439,1438.0,618.0,1,1
442,1436.0,535.0,1,1
445,1433.0,526.0,1,1
448,1415.0,551.0,1,1
451,1395.0,535.0,1,1
454,1376.0,621.0,1,1
457,1374.0,541.0,1,1
460,1360.0,596.0,1,1
463,1357.0,553.0,1,1
466,1342.0,593.0,1,1
469,1322.0,539.0,0,1
472,1277.0,519.0,0,0
475,1217.0,525.0,0,0
478,1219.0,557.0,0,0
481,1208.0,592.0,0,0
484,1186.0,637.0,0,-1
487,1178.0,692.0,0,-1
490,1200.0,713.0,0,-1
