t,x,y,dance_movement,Predictions
2,1468.7,623.2,1,-1
5,1455.0,682.0,1,-1
8,1439.1,639.5,1,-1
11,1437.0,652.8,1,1
14,1432.4,662.2,1,1
17,1424.9,615.7,1,1
20,1414.4,680.0,1,1
23,1400.6,612.4,1,1
26,1363.0,726.5,1,1
29,1356.5,712.3,0,1
32,1287.6,763.0,0,1
35,1260.7,750.1,0,0
38,1235.3,741.3,0,0
41,1255.3,702.7,0,0
44,1282.8,662.7,0,0
47,1303.6,623.3,0,0
50,1315.7,558.7,0,0
53,1323.4,519.8,0,0
56,1334.9,456.5,0,0
59,1351.8,413.3,0,0
62,1383.0,410.7,0,0
65,1401.6,416.0,0,0
68,1461.1,374.2,0,0
71,1481.5,379.0,0,0
74,1522.7,423.9,0,0
77,1556.0,459.9,0,0
80,1565.4,502.8,0,0
83,1546.5,512.9,0,0
86,1537.5,519.1,1,1
89,1527.2,550.0,1,1
92,1519.8,472.0,1,1
95,1507.1,540.4,1,1
98,1489.4,515.0,1,1
101,1480.5,531.1,1,1
104,1472.6,565.4,1,1
107,1448.3,551.5,1,1
110,1440.2,577.4,1,1
113,1428.8,493.6,1,1
116,1414.5,567.4,1,1
119,1406.8,513.5,1,1
122,1385.0,497.1,0,0
125,1340.9,481.8,0,0
128,1316.7,498.0,0,0
131,1306.4,541.9,0,0
134,1311.2,573.6,0,0
137,1287.1,603.8,0,0
140,1320.3,660.4,0,0
143,1321.6,657.8,0,0
146,1361.8,695.9,0,0
149,1384.0,751.6,0,0
152,1428.8,727.0,0,0
155,1456.6,688.9,0,0
158,1477.3,637.8,0,0
161,1495.6,565.8,0,0
164,1496.7,554.1,0,0
167,1493.9,479.7,1,1
170,1493.3,511.2,1,1
173,1479.1,535.5,1,1
176,1466.2,492.2,1,1
179,1463.8,530.4,1,1
182,1429.7,471.5,1,1
185,1439.7,537.6,1,1
188,1425.3,500.4,1,1
191,1411.9,561.8,1,1
194,1404.8,516.2,1,1
197,1377.8,610.8,1,1
200,1373.0,540.0,1,1
203,1355.0,619.0,1,1
206,1343.0,563.0,1,1
209,1296.0,634.0,0,1
212,1263.0,648.0,0,0
215,1225.0,644.0,0,0
218,1222.0,593.0,0,0
221,1223.0,541.0,0,0
224,1247.0,531.0,0,0
227,1225.0,483.0,0,0
230,1222.0,458.0,0,0
233,1260.0,399.0,0,0
236,1297.0,374.0,0,0
239,1329.0,344.0,0,0
242,1361.0,342.0,0,0
245,1388.0,350.0,0,0
248,1452.0,362.0,0,0
251,1485.0,387.0,0,1
254,1497.0,439.0,1,1
257,1473.0,408.0,1,1
260,1468.0,427.0,1,1
263,1453.0,427.0,1,1
266,1446.0,400.0,1,1
269,1432.0,481.0,1,1
272,1425.0,405.0,1,1
275,1417.0,452.0,1,1
278,1405.0,399.0,1,1
281,1401.0,420.0,1,1
284,1387.0,403.0,1,1
287,1381.0,424.0,1,1
290,1347.0,400.0,1,0
293,1275.0,382.0,0,0
296,1247.0,407.0,0,0
299,1242.0,435.0,0,0
302,1259.0,515.0,0,0
305,1249.0,550.0,0,0
308,1261.0,585.0,0,0
311,1270.0,629.0,0,0
314,1305.0,689.0,0,0
317,1330.0,697.0,0,0
320,1355.0,709.0,0,0
323,1380.0,710.0,0,0
326,1404.0,695.0,0,0
329,1414.0,653.0,0,0
332,1458.0,608.0,0,0
335,1473.0,535.0,1,0
338,1458.0,506.0,1,1
341,1446.0,527.0,1,1
344,1430.0,572.0,1,1
347,1425.0,498.0,1,1
350,1411.0,580.0,1,1
353,1406.0,524.0,1,1
356,1392.0,514.0,1,1
359,1394.0,572.0,1,1
362,1385.0,522.0,1,1
365,1378.0,580.0,1,1
368,1351.0,531.0,1,1
371,1329.0,599.0,1,1
374,1315.0,543.0,1,1
377,1316.0,582.0,1,1
380,1303.0,630.0,0,0
383,1262.0,655.0,0,0
386,1216.0,657.0,0,0
389,1193.0,654.0,0,0
392,1191.0,637.0,0,0
395,1205.0,612.0,0,0
398,1244.0,575.0,0,0
401,1271.0,555.0,0,0
404,1279.0,509.0,0,0
407,1303.0,454.0,0,0
410,1365.0,439.0,0,0
413,1385.0,409.0,0,0
416,1403.0,404.0,0,0
419,1428.0,417.0,0,0
422,1439.0,434.0,0,0
425,1477.0,499.0,0,1
428,1488.0,535.0,0,1
431,1460.0,493.0,1,1
434,1456.0,588.0,1,1
437,1451.0,575.0,1,1
440,1444.0,521.0,1,1
443,1435.0,568.0,1,1
446,1421.0,565.0,1,1
449,1395.0,518.0,1,1
452,1391.0,612.0,1,1
455,1385.0,561.0,1,1
458,1380.0,595.0,1,1
461,1358.0,531.0,1,1
464,1353.0,609.0,1,1
467,1339.0,536.0,1,1
470,1286.0,515.0,0,0
473,1267.0,524.0,0,0
476,1226.0,535.0,0,0
479,1212.0,569.0,0,0
482,1190.0,615.0,0,-1
485,1174.0,667.0,0,-1
488,1174.0,716.0,0,-1
