t,x,y,dance_movement,Predictions
2,1067.5,312.6,0,-1
5,1086.9,312.6,0,-1
8,1089.1,284.7,1,-1
11,1090.3,283.5,1,1
14,1052.7,302.9,1,1
17,1081.8,267.7,1,1
20,1049.0,282.3,1,1
23,1026.0,288.4,1,1
26,1078.2,234.9,1,1
29,1017.5,251.9,1,1
32,1015.0,248.3,1,1
35,1052.7,221.6,1,1
38,981.0,230.1,1,1
41,1000.5,207.0,1,1
44,955.5,185.7,0,0
47,952.1,149.1,0,0
50,954.2,129.9,0,0
53,960.5,83.5,0,0
56,957.2,95.1,0,0
59,969.8,94.5,0,0
62,985.2,110.4,0,0
65,1017.8,124.1,0,0
68,1041.8,166.9,0,0
71,1040.5,191.2,0,0
74,1039.3,214.3,0,0
77,1036.9,266.5,0,0
80,985.9,311.4,0,0
83,956.7,333.3,0,0
86,928.8,323.6,1,0
89,945.8,300.5,1,1
92,924.0,298.1,1,1
95,888.7,298.1,1,1
98,943.4,262.9,1,1
101,886.3,277.4,1,1
104,876.6,259.2,1,1
107,924.0,226.4,1,1
110,858.4,237.4,1,1
113,913.0,197.3,1,1
116,914.2,202.2,0,1
119,919.1,166.9,0,1
122,902.1,145.1,0,0
125,882.7,123.2,0,0
128,843.8,140.2,0,0
131,818.3,171.8,0,0
134,806.2,198.5,0,0
137,811.4,231.8,0,0
140,828.4,268.2,0,0
143,874.5,270.7,0,0
146,895.2,287.7,0,0
149,909.7,298.6,0,0
152,931.6,279.2,0,0
155,913.4,228.2,0,0
158,931.6,200.2,0,0
161,943.7,190.5,0,0
164,970.5,178.4,0,0
167,1006.5,199.6,0,0
170,1044.6,223.3,0,0
173,1059.3,260.4,0,0
176,1059.3,283.7,0,0
179,1064.0,300.6,0,0
182,1051.6,316.7,0,0
185,1044.1,323.1,1,0
188,1000.6,339.3,1,0
191,1003.3,314.4,1,0
194,1010.5,271.9,1,1
197,977.8,291.3,1,1
200,972.9,299.8,1,1
203,985.0,246.4,1,1
206,935.2,280.4,1,1
209,970.5,257.3,1,1
212,964.4,250.0,1,1
215,940.1,243.9,1,1
218,977.8,220.9,1,1
221,927.8,233.1,1,1
224,989.8,202.8,1,1
227,998.3,172.4,0,1
230,997.0,150.6,0,0
233,976.4,121.4,0,0
236,971.5,127.5,0,0
239,942.4,133.6,0,0
242,899.9,142.1,0,0
245,880.2,177.3,0,0
248,884.1,193.1,0,0
251,882.7,215.3,0,0
254,895.3,226.8,0,0
257,936.2,229.5,0,0
260,950.8,230.3,0,0
263,985.0,244.8,0,0
266,1011.3,298.7,0,0
269,1006.2,326.2,0,0
272,1006.5,371.9,0,0
275,968.4,408.4,0,0
278,948.5,414.8,0,0
281,940.6,418.3,1,0
284,941.7,390.7,1,1
287,962.9,361.2,1,1
290,883.1,371.7,1,1
293,896.3,356.3,1,1
296,917.6,327.9,1,1
299,872.9,361.6,1,1
302,936.1,318.2,1,1
305,877.4,330.9,1,1
308,902.7,337.6,1,1
311,921.0,292.3,1,1
314,861.3,310.1,1,1
317,908.7,263.9,0,1
320,916.9,233.8,0,0
323,907.2,214.9,0,0
326,869.5,205.0,0,0
329,831.0,209.1,0,0
332,805.5,231.3,0,0
335,788.3,256.3,0,0
338,782.0,282.3,0,0
341,780.8,321.1,0,0
344,776.7,342.8,0,0
347,786.5,369.4,0,0
350,801.3,387.9,0,0
353,826.0,398.4,0,0
356,848.6,404.8,0,0
359,887.1,394.2,0,0
362,915.5,382.6,0,0
365,903.8,371.1,1,0
368,866.1,374.6,1,1
371,888.5,328.2,1,1
374,906.9,296.9,1,1
377,847.3,334.6,1,1
380,846.8,327.2,1,1
383,884.3,280.9,1,1
386,840.8,312.7,1,1
389,814.4,303.5,1,1
392,837.1,277.3,1,1
395,773.7,294.1,1,1
398,802.5,268.9,1,1
401,743.4,248.8,0,0
404,722.5,225.8,0,0
407,715.6,205.8,0,0
410,701.8,182.0,0,0
413,703.0,172.3,0,0
416,736.2,146.6,0,0
419,751.3,148.0,0,0
422,780.2,139.4,0,0
425,789.1,140.9,0,0
428,813.2,150.3,0,0
431,825.5,162.9,0,0
434,869.3,192.6,0,0
437,881.3,201.1,0,0
440,866.0,216.9,0,0
443,889.7,267.7,0,0
446,911.2,290.5,0,0
449,907.0,341.1,0,0
452,884.1,371.1,0,0
455,835.6,405.5,1,1
458,823.3,389.8,1,1
461,844.9,346.2,1,1
464,797.6,374.6,1,1
467,803.4,351.1,1,1
470,812.2,336.6,1,1
473,764.1,354.2,1,1
476,783.0,340.7,1,1
479,808.0,306.3,1,1
482,745.9,331.0,1,1
485,740.0,313.7,1,1
488,772.1,284.3,1,1
491,736.2,286.1,0,1
494,777.3,250.0,0,1
497,771.3,208.0,0,1
500,735.4,226.2,0,0
503,703.7,210.3,0,0
506,678.1,207.5,0,0
509,666.7,234.6,0,0
512,641.3,256.7,0,0
515,638.0,275.7,0,0
518,630.7,297.5,0,0
521,637.5,315.2,0,1
524,660.3,374.9,0,1
527,650.9,360.3,0,1
530,666.6,371.7,0,1
533,696.2,398.0,0,1
536,735.7,407.2,0,1
539,794.9,377.4,0,1
542,793.8,379.8,1,1
545,790.7,355.2,1,1
548,814.6,331.6,1,1
551,777.5,350.1,1,1
554,754.6,332.6,1,1
557,783.7,291.1,1,1
560,738.9,322.8,1,1
563,733.2,305.4,1,1
566,765.5,286.1,1,1
569,695.8,303.8,1,1
572,754.2,263.6,1,1
575,691.6,291.4,1,1
578,723.2,268.3,1,1
581,683.7,280.1,1,1
584,648.4,244.0,0,0
587,657.3,228.0,0,0
590,655.2,194.1,0,0
593,663.1,167.4,0,0
596,675.9,154.8,0,0
599,698.7,148.3,0,0
602,723.3,154.8,0,0
605,737.8,164.3,0,0
608,766.1,167.8,0,0
611,788.4,181.2,0,0
614,799.5,215.6,0,0
617,810.6,263.8,0,0
620,847.6,312.6,0,0
623,840.5,351.1,0,0
626,812.5,371.4,0,0
629,774.6,404.6,1,0
632,791.7,365.7,1,1
635,773.0,363.9,1,1
638,733.3,371.2,1,1
641,783.7,347.4,1,1
644,752.1,347.7,1,1
647,758.6,325.1,1,1
650,751.0,335.5,1,1
653,716.5,334.0,1,1
656,755.1,291.5,1,1
659,720.7,304.2,1,1
662,721.4,287.8,1,0
665,725.1,243.5,0,0
668,728.8,224.4,0,0
671,698.6,189.6,0,0
674,695.6,167.0,0,0
677,688.6,150.5,0,0
680,679.6,159.2,0,0
683,655.7,170.8,0,0
686,641.0,172.3,0,0
689,652.3,180.8,0,0
692,631.7,232.2,0,0
695,632.1,245.4,0,0
698,631.6,281.3,0,0
701,645.2,301.1,0,0
704,676.5,322.7,0,0
707,699.8,329.2,0,0
710,724.8,348.5,0,0
713,742.7,388.8,0,0
716,782.5,385.8,0,0
719,824.9,400.8,0,0
722,860.1,385.7,0,1
725,852.0,361.6,1,1
728,876.1,330.7,1,1
731,802.1,363.9,1,1
734,844.3,332.1,1,1
737,829.5,317.3,1,1
740,789.7,316.7,1,1
743,813.2,285.3,1,1
746,822.6,264.0,1,1
749,775.0,297.7,1,1
752,782.7,269.4,1,1
755,757.4,269.2,0,0
758,731.3,275.0,0,0
761,679.6,234.7,0,0
764,660.3,207.9,0,0
767,661.1,185.2,0,0
770,681.8,164.7,0,0
773,713.3,149.4,0,0
776,726.7,151.2,0,0
779,736.9,154.0,0,0
782,749.0,154.8,0,0
785,751.1,157.6,0,0
788,750.2,149.4,0,0
791,775.4,145.3,0,0
794,808.2,158.1,0,0
797,821.0,176.2,0,0
800,844.3,187.5,0,0
803,866.5,213.2,0,0
806,869.0,262.5,0,0
809,865.7,294.6,0,0
812,848.7,318.9,0,0
815,831.1,346.1,0,0
818,811.4,324.7,0,1
821,771.6,309.4,1,1
824,781.8,287.7,1,1
827,711.4,308.9,1,1
830,756.3,290.7,1,1
833,759.7,285.2,1,1
836,729.2,282.7,1,1
839,750.9,274.3,1,1
842,691.6,297.9,1,1
845,738.5,268.6,1,1
848,692.4,273.1,1,1
851,739.3,201.1,0,1
854,747.2,171.5,0,0
857,729.0,165.4,0,0
860,704.1,157.4,0,0
863,702.3,167.4,0,0
866,707.6,170.3,0,0
869,701.9,169.2,0,0
872,694.4,166.1,0,0
875,681.9,163.1,0,0
878,662.8,171.1,0,0
881,661.8,172.0,0,0
884,656.9,171.9,0,0
887,650.1,171.9,0,0
890,628.5,181.8,0,0
893,619.1,196.5,0,0
896,617.9,215.1,0,0
899,634.8,227.5,0,0
902,641.6,240.7,0,0
905,654.3,276.7,0,0
908,686.8,262.2,0,0
911,733.0,243.0,0,0
914,777.4,253.1,0,0
917,809.2,260.9,0,0
920,819.8,280.7,0,0
923,805.5,337.1,0,0
926,759.8,398.3,0,1
929,727.4,380.0,0,1
932,755.3,332.0,1,1
935,683.3,336.4,1,1
938,707.7,317.0,1,1
941,721.3,292.8,1,1
944,680.7,295.8,1,1
947,703.9,271.3,1,1
950,690.0,265.8,1,1
953,674.4,272.4,1,1
956,697.1,259.1,1,1
959,632.9,278.7,1,1
962,676.1,256.4,1,1
965,615.5,270.0,0,1
968,594.8,258.6,0,0
971,551.9,221.4,0,0
974,540.7,204.8,0,0
977,544.0,187.7,0,0
980,559.3,155.0,0,0
983,586.3,156.9,0,0
986,608.0,159.9,0,0
989,613.5,174.7,0,0
992,655.7,198.2,0,0
995,693.2,220.3,0,0
998,717.2,238.0,0,0
1001,741.7,264.1,0,0
1004,755.8,303.5,0,0
1007,733.1,337.9,0,0
1010,729.1,355.3,0,0
1013,673.9,389.9,0,0
1016,670.6,369.9,1,1
1019,662.4,354.1,1,1
1022,597.1,374.9,1,1
1025,649.7,336.4,1,1
1028,632.9,358.4,1,1
1031,608.7,337.2,1,1
1034,650.4,308.1,1,1
1037,592.2,322.5,1,1
1040,632.9,305.0,1,1
1043,622.4,291.5,1,1
1046,622.9,287.4,0,0
1049,637.7,254.1,0,0
1052,638.7,228.8,0,0
1055,617.7,194.8,0,0
1058,607.4,183.1,0,0
1061,597.6,175.2,0,0
1064,595.3,192.5,0,0
1067,578.3,196.4,0,0
1070,568.2,202.2,0,0
1073,546.5,204.9,0,0
1076,531.8,212.5,0,0
1079,498.3,253.6,0,0
1082,522.9,270.1,0,0
1085,551.1,318.2,0,0
1088,580.9,307.3,0,0
1091,589.0,316.2,0,1
1094,629.5,328.4,0,1
1097,633.6,307.8,0,1
1100,636.0,318.9,0,1
1103,685.8,301.1,0,1
1106,705.6,304.9,0,0
1109,737.0,292.8,0,0
1112,749.5,304.7,0,0
1115,765.3,321.3,0,0
1118,783.7,345.0,0,0
1121,757.2,402.3,0,0
1124,717.2,436.3,0,1
1127,682.2,439.3,1,1
1130,731.2,415.3,1,1
1133,685.2,400.3,1,1
1136,700.2,391.3,1,1
1139,697.2,380.3,1,1
1142,665.2,385.3,1,1
1145,701.2,355.3,1,1
1148,636.2,372.3,1,1
1151,680.2,333.3,1,1
1154,639.2,345.3,1,1
1157,664.2,313.3,1,1
1160,668.2,242.3,0,0
1163,667.2,233.3,0,0
1166,644.2,210.3,0,0
1169,637.2,213.3,0,0
1172,615.2,218.3,0,0
1175,603.2,234.3,0,0
1178,597.2,253.3,0,0
1181,595.2,292.3,0,0
1184,598.2,322.3,0,0
1187,604.2,349.3,0,0
1190,618.2,366.3,0,0
1193,629.2,368.3,0,0
1196,638.2,386.3,0,0
1199,660.2,406.3,0,0
1202,686.2,410.3,0,0
1205,709.2,431.3,0,0
1208,735.2,428.3,0,0
1211,740.2,429.3,0,0
1214,756.2,430.3,2,0
1217,783.2,419.3,2,0
1220,824.2,399.3,2,0
1223,834.2,422.3,2,0
1226,862.2,401.3,2,0
1229,903.2,382.3,2,0
1232,930.2,352.3,2,0
1235,953.2,331.3,2,0
1238,970.2,323.3,2,0
1241,1016.2,332.3,2,0
1244,1024.2,362.3,2,0
1247,1047.2,377.3,2,0
1250,1034.2,402.3,2,0
