t,x,y,dance_movement,Predictions
2,495.9,483.9,0,-1
5,427.5,477.8,0,-1
8,402.8,452.0,0,-1
11,391.7,453.2,0,1
14,400.3,443.4,1,1
17,379.5,418.9,1,1
20,434.6,425.0,1,1
23,435.9,421.3,1,1
26,380.7,388.2,1,1
29,421.6,417.6,1,1
32,436.3,410.3,1,1
35,399.5,377.4,1,1
38,438.0,420.9,1,1
41,417.1,373.0,1,1
44,448.7,383.9,1,1
47,472.8,389.8,1,1
50,487.5,364.0,1,1
53,561.0,389.8,1,1
56,583.1,389.8,0,1
59,618.7,375.0,0,1
62,638.3,343.1,0,1
65,638.3,355.4,0,1
68,634.6,302.7,0,1
71,595.4,301.4,0,0
74,573.3,291.6,0,0
77,526.7,274.5,0,0
80,478.9,295.3,0,0
83,459.3,326.0,0,0
86,434.8,344.4,0,0
89,398.0,388.5,0,0
92,382.0,415.5,0,0
95,375.9,463.4,0,0
98,375.9,487.9,0,0
101,382.0,506.3,0,0
104,405.3,530.8,0,0
107,447.0,572.5,1,0
110,428.6,543.1,1,1
113,442.1,543.1,1,1
116,470.8,565.5,1,1
119,443.8,525.0,1,1
122,507.6,553.2,1,1
125,452.4,518.8,1,1
128,448.7,502.9,1,1
131,495.3,518.8,1,1
134,458.5,461.2,1,1
137,481.8,460.0,1,1
140,492.9,479.6,1,1
143,474.5,420.7,1,1
146,488.0,409.7,1,1
149,505.1,409.7,1,0
152,507.6,356.9,0,0
155,553.0,333.6,0,0
158,591.0,341.0,0,0
161,606.9,360.6,0,0
164,613.0,388.8,0,0
167,606.0,408.8,0,0
170,614.0,429.8,0,0
173,597.0,461.8,0,0
176,585.0,513.8,0,0
179,548.0,528.8,0,0
182,528.0,550.8,0,0
185,541.0,599.8,0,0
188,527.0,602.8,0,0
191,434.0,616.8,0,0
194,356.0,584.8,1,1
197,377.0,593.8,1,1
200,419.0,593.8,1,1
203,346.0,554.8,1,1
206,398.0,579.8,1,1
209,404.0,579.8,1,1
212,362.0,527.8,1,1
215,425.0,536.8,1,1
218,417.0,514.8,1,1
221,396.0,467.8,1,1
224,446.0,484.8,1,1
227,420.0,445.8,1,1
230,472.0,463.8,0,1
233,533.0,463.8,0,0
236,568.0,428.8,0,0
239,584.0,400.8,0,0
242,554.0,368.8,0,0
245,524.0,340.8,0,0
248,508.0,312.8,0,0
251,493.0,305.8,0,0
254,487.0,297.8,0,0
257,483.0,292.8,0,0
260,461.0,297.8,0,0
263,469.0,318.8,0,0
266,446.0,342.8,0,0
269,423.0,359.8,0,0
272,430.0,384.8,0,0
275,386.0,401.8,0,0
278,355.0,468.8,0,0
281,367.0,483.8,0,0
284,398.0,505.8,0,0
287,414.0,495.8,1,1
290,448.0,504.8,1,1
293,417.0,480.8,1,1
296,424.0,464.8,1,1
299,465.0,476.8,1,1
302,432.0,449.8,1,1
305,441.0,441.8,1,1
308,475.0,444.8,1,1
311,446.0,421.8,1,1
314,447.0,389.8,1,1
317,472.0,408.8,1,1
320,454.0,354.8,1,1
323,494.0,392.8,1,1
326,483.0,269.8,0,1
329,501.0,255.8,0,1
332,526.0,261.8,0,1
335,520.0,295.8,0,1
338,540.0,293.8,0,1
341,560.0,323.8,0,1
344,574.0,398.8,0,1
347,567.0,414.8,0,1
350,558.0,418.8,0,1
353,579.0,462.8,0,1
356,556.0,433.8,0,1
359,525.0,437.8,0,1
362,533.0,460.8,0,0
365,493.0,476.8,0,0
368,436.0,483.8,0,0
371,396.0,473.8,0,0
374,379.0,456.8,1,0
377,353.0,444.8,1,1
380,329.0,404.8,1,1
383,374.0,429.8,1,1
386,362.0,402.8,1,1
389,334.0,356.8,1,1
392,400.0,394.8,1,1
395,387.0,389.8,1,1
398,351.0,336.8,1,1
401,388.0,357.8,1,1
404,366.0,331.8,1,1
407,396.0,337.8,1,1
410,462.0,312.8,1,0
413,483.0,285.8,0,0
416,523.0,235.8,0,0
419,539.0,203.8,0,0
422,520.0,188.8,0,0
425,493.0,173.8,0,0
428,443.0,149.8,0,0
431,443.0,163.8,0,0
434,406.0,183.8,0,0
437,385.0,216.8,0,0
440,323.0,223.8,0,0
443,289.0,240.8,0,0
446,233.0,277.8,0,0
449,223.0,297.8,0,0
452,226.0,310.8,0,0
455,245.0,372.8,0,0
458,268.0,395.8,0,0
461,305.0,403.8,0,0
464,338.0,403.8,0,0
467,374.0,372.8,0,0
470,412.0,353.8,1,0
473,331.0,291.8,1,1
476,378.0,296.8,1,1
479,419.0,298.8,1,1
482,365.0,242.0,1,1
485,392.0,279.0,1,1
488,422.0,333.0,1,1
491,377.0,264.0,1,1
494,423.0,318.0,1,1
497,440.0,326.0,1,1
500,410.0,275.0,1,1
503,391.0,274.0,0,1
506,379.0,262.0,0,1
509,390.0,239.0,0,1
512,425.0,241.0,0,1
515,436.0,227.0,0,1
518,434.0,252.0,0,1
521,479.0,266.0,0,1
524,492.0,294.0,0,0
527,499.0,327.0,0,0
530,479.0,326.0,0,0
533,472.0,368.0,0,0
536,445.0,391.0,0,0
539,397.0,419.0,0,0
542,360.0,419.0,0,0
545,328.0,475.0,0,0
548,295.0,461.0,0,0
551,274.0,448.0,0,0
554,250.0,425.0,1,0
557,237.0,405.0,1,0
560,288.0,413.0,1,1
563,306.0,400.0,1,1
566,288.0,348.0,1,1
569,328.0,385.0,1,1
572,340.0,392.0,1,1
575,313.0,335.0,1,1
578,380.0,363.0,1,1
581,339.0,336.0,1,1
584,366.0,331.0,1,1
587,403.0,320.0,1,1
590,352.0,300.0,1,1
593,419.0,290.0,1,1
596,455.0,267.0,0,1
599,478.0,284.0,0,1
602,482.0,289.0,0,1
605,491.0,261.0,0,1
608,485.0,270.0,0,1
611,465.0,273.0,0,1
614,471.0,286.0,0,0
617,434.0,291.0,0,0
620,410.0,289.0,0,0
623,366.0,324.0,0,0
626,344.0,352.0,0,0
629,298.0,365.0,0,0
632,293.0,386.0,0,0
635,280.0,388.0,0,0
638,270.0,423.0,0,0
641,272.0,465.0,0,0
644,339.0,528.0,0,0
647,347.0,517.0,0,0
650,361.0,504.0,1,0
653,391.0,501.0,1,0
656,341.0,453.0,1,1
659,376.0,455.0,1,1
662,395.0,442.0,1,1
665,372.0,423.0,1,1
668,444.0,435.0,1,1
671,405.0,442.0,1,1
674,402.0,415.0,1,1
677,461.0,444.0,1,1
680,410.0,421.0,1,1
683,421.0,350.0,1,-1
686,437.0,373.0,0,-1
689,458.0,315.0,0,-1
