t,x,y,dance_movement,Predictions
577,323.0,339.0,1,1
580,363.0,338.0,1,1
583,378.0,338.0,1,1
586,371.0,322.0,1,1
589,412.0,313.0,1,1
592,350.0,289.0,1,1
595,417.0,278.0,1,1
598,477.0,279.0,0,1
601,490.0,289.0,0,1
604,490.0,273.0,0,1
607,488.0,268.0,0,1
610,486.0,285.0,0,0
613,467.0,292.0,0,0
616,448.0,294.0,0,0
619,407.0,292.0,0,0
622,404.0,311.0,0,0
625,367.0,348.0,0,0
628,345.0,363.0,0,0
631,305.0,381.0,0,0
634,284.0,394.0,0,0
637,269.0,412.0,0,0
640,271.0,439.0,0,0
643,282.0,488.0,0,0
646,345.0,522.0,0,0
649,339.0,507.0,0,1
652,371.0,492.0,1,1
655,412.0,493.0,1,1
658,360.0,451.0,1,1
661,402.0,451.0,1,1
664,414.0,449.0,1,1
667,375.0,406.0,1,1
670,431.0,443.0,1,1
673,432.0,447.0,1,1
676,400.0,409.0,1,1
679,428.0,427.0,1,1
682,426.0,398.0,1,1
685,428.0,343.0,1,-1
688,461.0,317.0,0,-1
691,452.0,293.0,0,-1
