t,x,y,dance_movement,Predictions
465,356.0,397.8,0,1
468,374.0,343.8,1,1
471,328.0,327.8,1,1
474,430.0,329.8,1,1
477,392.0,286.8,1,1
480,375.0,244.8,1,1
483,407.0,273.0,1,1
486,407.0,315.0,1,1
489,382.0,285.0,1,1
492,446.0,337.0,1,1
495,404.0,299.0,1,1
498,409.0,287.0,1,1
501,405.0,290.0,0,1
504,382.0,271.0,0,1
507,377.0,243.0,0,0
510,406.0,223.0,0,0
513,432.0,229.0,0,0
516,438.0,247.0,0,0
519,459.0,257.0,0,0
522,498.0,273.0,0,0
525,490.0,298.0,0,0
528,491.0,328.0,0,0
531,468.0,328.0,0,0
534,478.0,375.0,0,0
537,424.0,402.0,0,0
540,383.0,426.0,0,0
543,360.0,451.0,0,0
546,323.0,473.0,0,0
549,295.0,466.0,0,0
552,260.0,444.0,0,0
555,235.0,407.0,1,0
558,292.0,424.0,1,1
561,288.0,407.0,1,1
564,282.0,376.0,1,1
567,337.0,398.0,1,1
570,309.0,365.0,1,1
573,299.0,355.0,1,1
576,359.0,380.0,1,1
579,315.0,318.0,1,1
582,376.0,342.0,1,1
585,387.0,326.0,1,1
588,353.0,313.0,1,1
591,438.0,284.0,1,1
594,406.0,287.0,1,1
597,454.0,281.0,0,1
600,484.0,289.0,0,1
603,488.0,276.0,0,1
606,487.0,272.0,0,1
609,485.0,274.0,0,1
612,465.0,296.0,0,1
615,462.0,279.0,0,0
618,433.0,284.0,0,0
621,411.0,308.0,0,0
624,369.0,347.0,0,0
627,344.0,361.0,0,0
630,292.0,373.0,0,0
633,290.0,379.0,0,0
636,272.0,396.0,0,0
639,282.0,418.0,0,0
642,272.0,478.0,0,0
645,352.0,527.0,0,0
648,351.0,513.0,0,0
651,342.0,490.0,1,1
654,333.0,465.0,1,1
657,391.0,483.0,1,1
660,369.0,446.0,1,1
663,386.0,437.0,1,1
666,413.0,440.0,1,1
669,384.0,408.0,1,1
672,404.0,438.0,1,1
675,470.0,451.0,1,1
678,403.0,411.0,1,1
681,421.0,415.0,1,1
684,435.0,376.0,1,-1
687,456.0,336.0,0,-1
690,461.0,292.0,0,-1
