t,x,y,dance_movement,Predictions
1,1065.0,318.7,0,-1
4,1085.7,317.5,0,-1
7,1073.5,307.8,1,-1
10,1080.6,290.8,1,1
13,1089.1,265.3,1,1
16,1047.8,292.0,1,1
19,1068.5,276.2,1,1
22,1072.1,255.6,1,1
25,1019.9,272.6,1,1
28,1060.0,236.2,1,1
31,1058.8,247.1,1,1
34,1011.4,247.1,1,1
37,1051.5,205.8,1,1
40,967.7,211.9,1,1
43,975.5,192.9,0,0
46,958.7,155.2,0,0
49,955.8,133.9,0,0
52,955.5,100.8,0,0
55,958.5,79.9,0,0
58,963.5,96.7,0,0
61,981.5,103.7,0,0
64,995.9,115.6,0,0
67,1047.8,156.0,0,0
70,1038.1,168.2,0,0
73,1041.8,215.5,0,0
76,1034.5,261.7,0,0
79,1000.5,301.7,0,1
82,967.7,338.1,0,1
85,996.8,283.5,1,1
88,921.5,329.6,1,1
91,927.6,300.5,1,1
94,924.0,268.9,1,1
97,876.6,302.9,1,1
100,928.8,256.8,1,1
103,915.5,249.5,1,1
106,873.0,254.4,1,1
109,922.7,210.7,1,1
112,874.2,225.2,1,1
115,914.2,205.8,1,1
118,916.7,179.1,0,0
121,909.4,148.7,0,0
124,896.0,124.5,0,0
127,848.7,137.8,0,0
130,824.4,158.4,0,0
133,807.4,191.2,0,0
136,807.4,222.8,0,0
139,825.9,262.2,0,0
142,849.0,268.2,0,0
145,886.7,282.8,0,0
148,897.6,293.7,0,0
151,918.2,271.9,0,0
154,913.4,245.2,0,0
157,929.2,206.3,0,0
160,945.0,195.4,0,0
163,958.3,180.8,0,0
166,986.9,199.8,0,0
169,1037.8,214.8,0,0
172,1055.0,247.8,0,0
175,1062.8,279.4,0,0
178,1063.0,297.1,0,0
181,1049.8,315.7,0,0
184,1041.8,320.1,0,0
187,1038.5,297.4,1,1
190,1005.7,313.1,1,1
193,972.9,324.1,1,1
196,999.6,284.0,1,1
199,998.4,276.7,1,1
202,968.0,301.0,1,1
205,981.4,257.3,1,1
208,928.0,274.3,1,1
211,953.5,256.1,1,1
214,979.0,226.9,1,1
217,929.2,247.6,1,1
220,978.8,208.8,1,1
223,930.2,225.8,1,1
226,989.8,162.7,0,1
229,998.3,160.3,0,1
232,984.9,128.7,0,0
235,976.4,128.7,0,0
238,952.1,136.0,0,0
241,904.7,144.5,0,0
244,885.3,165.1,0,0
247,882.7,193.1,0,0
250,884.5,208.3,0,0
253,891.4,229.5,0,0
256,925.6,225.5,0,0
259,945.5,223.8,0,0
262,977.1,236.9,0,0
265,1007.4,275.1,0,0
268,1011.1,316.5,0,0
271,1005.5,350.1,0,0
274,975.5,400.6,0,1
277,941.5,417.0,0,1
280,991.6,372.4,1,1
283,916.7,409.9,1,1
286,918.8,378.4,1,1
289,948.0,354.9,1,1
292,908.2,364.5,1,1
295,898.5,354.0,1,1
298,932.8,340.7,1,1
301,867.0,351.3,1,1
304,932.3,299.9,1,1
307,888.6,327.7,1,1
310,865.9,320.4,1,1
313,913.2,281.1,1,1
316,892.5,291.9,1,1
319,922.8,247.8,0,1
322,912.1,223.8,0,0
325,889.4,208.9,0,0
328,840.8,204.1,0,0
331,824.3,225.2,0,0
334,792.0,243.3,0,0
337,783.8,278.3,0,0
340,778.6,299.2,0,0
343,777.4,338.9,0,0
346,781.2,362.6,0,0
349,794.0,378.1,0,0
352,820.8,398.6,0,0
355,839.4,398.0,0,0
358,878.0,395.4,0,0
361,906.4,384.8,0,0
364,906.7,361.3,1,1
367,915.0,333.8,1,1
370,856.4,350.4,1,1
373,862.8,345.0,1,1
376,893.2,312.6,1,1
379,866.7,314.3,1,1
382,831.1,328.0,1,1
385,864.7,292.8,1,1
388,858.2,283.5,1,1
391,805.8,300.3,1,1
394,832.5,275.1,1,1
397,777.2,287.0,1,1
400,755.1,263.9,0,0
403,730.1,234.8,0,0
406,719.2,217.8,0,0
409,711.4,192.9,0,0
412,694.6,179.2,0,0
415,733.8,143.5,0,0
418,746.9,149.9,0,0
421,775.9,138.3,0,0
424,784.8,140.7,0,0
427,805.3,150.9,0,0
430,819.6,157.6,0,0
433,846.4,177.5,0,0
436,870.8,192.4,0,0
439,871.4,221.5,0,0
442,893.1,244.5,0,0
445,916.7,289.5,0,0
448,902.1,323.2,0,0
451,899.0,357.9,0,0
454,867.4,396.7,0,0
457,846.0,389.0,1,1
460,802.7,387.4,1,1
463,838.4,343.8,1,1
466,804.1,352.3,1,1
469,784.9,350.8,1,1
472,808.8,317.3,1,1
475,781.7,345.9,1,1
478,756.6,341.5,1,1
481,789.6,294.1,1,1
484,762.6,308.8,1,1
487,722.7,318.5,1,0
490,751.9,279.2,1,0
493,763.0,252.0,0,0
496,772.0,213.0,0,0
499,746.0,237.1,0,0
502,706.3,208.2,0,0
505,685.6,205.4,0,0
508,664.1,224.6,0,0
511,651.7,242.7,0,0
514,641.4,274.7,0,0
517,630.1,296.6,0,0
520,632.9,308.3,0,0
523,647.7,346.0,0,0
526,654.4,364.5,0,0
529,663.1,365.9,0,0
532,681.7,392.3,0,0
535,734.3,410.5,0,0
538,763.5,399.7,0,0
541,831.6,365.0,1,1
544,820.4,351.4,1,1
547,780.3,359.8,1,1
550,818.2,331.2,1,1
553,781.2,326.7,1,1
556,736.3,331.3,1,1
559,782.5,288.9,1,1
562,742.7,309.6,1,1
565,713.0,313.2,1,1
568,760.4,271.9,1,1
571,694.7,293.7,1,1
574,744.2,249.5,1,1
577,687.6,290.3,1,1
580,708.2,276.2,1,1
583,661.8,254.0,0,1
586,647.7,238.0,0,0
589,646.6,210.0,0,0
592,662.5,176.2,0,0
595,672.3,155.6,0,0
598,691.1,151.1,0,0
601,715.7,155.7,0,0
604,730.3,158.2,0,0
607,759.7,164.7,0,0
610,777.0,177.1,0,0
613,792.1,202.5,0,0
616,809.2,243.7,0,0
619,845.3,311.7,0,0
622,838.2,345.3,0,0
625,813.1,372.7,0,0
628,800.2,397.9,1,0
631,792.3,398.0,1,1
634,758.5,373.1,1,1
637,781.9,353.4,1,1
640,732.2,366.7,1,1
643,777.7,333.9,1,1
646,756.1,344.3,1,1
649,737.5,346.8,1,1
652,763.1,303.1,1,1
655,708.5,315.7,1,1
658,738.2,306.3,1,1
661,719.8,297.9,1,1
664,709.5,264.6,0,0
667,728.3,227.5,0,0
670,714.0,189.5,0,0
673,694.9,167.8,0,0
676,690.9,150.3,0,0
679,686.9,153.0,0,0
682,667.0,161.6,0,0
685,643.2,172.2,0,0
688,654.5,178.6,0,0
691,644.9,206.1,0,0
694,630.3,238.3,0,0
697,630.8,270.4,0,0
700,638.3,296.2,0,0
703,668.8,306.8,0,0
706,694.0,335.4,0,0
709,721.1,336.7,0,0
712,736.1,356.0,0,0
715,781.9,383.1,0,0
718,811.4,388.1,0,0
721,837.7,390.0,0,0
724,831.7,381.0,1,1
727,815.7,379.0,1,1
730,864.8,328.1,1,1
733,805.9,355.4,1,1
736,818.1,343.6,1,1
739,848.4,277.9,1,1
742,784.6,306.5,1,1
745,804.1,300.1,1,1
748,811.6,260.8,1,1
751,769.1,288.5,1,1
754,759.8,267.2,0,1
757,742.7,276.0,0,0
760,683.8,244.8,0,0
763,660.4,208.8,0,0
766,663.1,202.1,0,0
769,679.9,174.5,0,0
772,705.5,149.1,0,0
775,724.9,149.9,0,0
778,734.2,152.7,0,0
781,749.3,153.5,0,0
784,749.4,156.4,0,0
787,751.5,153.1,0,0
790,755.6,147.0,0,0
793,798.6,156.8,0,0
796,815.7,167.1,0,0
799,832.4,182.7,0,0
802,862.2,201.4,0,0
805,873.3,241.8,0,0
808,871.2,279.8,0,0
811,855.1,318.7,0,0
814,824.6,330.4,0,0
817,815.2,330.5,0,0
820,752.8,316.7,1,0
823,752.0,311.9,1,1
826,784.3,272.3,1,1
829,712.3,303.8,1,1
832,759.0,286.4,1,1
835,745.4,282.9,1,1
838,704.9,290.4,1,1
841,759.8,261.0,1,1
844,695.5,293.7,1,1
847,738.5,241.2,1,1
850,734.4,229.0,0,0
853,737.2,183.3,0,0
856,726.1,156.1,0,0
859,704.0,156.0,0,0
862,707.3,165.1,0,0
865,705.5,169.0,0,0
868,701.8,169.9,0,0
871,698.2,168.8,0,0
874,685.7,162.7,0,0
877,665.5,169.7,0,0
880,661.4,171.7,0,0
883,659.5,171.6,0,0
886,655.7,171.5,0,0
889,637.0,176.5,0,0
892,626.6,192.4,0,0
895,618.8,211.9,0,0
898,627.2,225.4,0,0
901,639.0,240.7,0,0
904,651.7,276.8,0,0
907,668.3,264.4,0,0
910,703.6,238.1,0,0
913,761.3,253.1,0,0
916,800.3,251.0,0,0
919,819.0,277.8,0,0
922,814.5,315.4,0,0
925,760.6,399.1,0,0
928,730.1,380.7,0,0
931,737.1,359.6,1,0
934,743.0,325.9,1,0
937,710.2,324.5,1,1
940,687.6,326.3,1,1
943,735.4,268.1,1,1
946,665.0,272.4,1,1
949,693.3,268.0,1,1
952,681.6,252.6,1,1
955,643.0,277.2,1,1
958,684.0,256.8,1,1
961,631.9,270.4,1,1
964,648.3,270.2,0,1
967,600.3,259.7,0,1
970,566.1,236.4,0,0
973,548.7,212.6,0,0
976,538.8,187.3,0,0
979,554.2,157.5,0,0
982,581.4,157.3,0,0
985,602.2,154.2,0,0
988,609.7,172.2,0,0
991,652.1,195.8,0,0
994,686.8,207.0,0,0
997,697.8,225.8,0,0
1000,736.6,258.1,0,0
1003,753.8,291.8,0,0
1006,746.9,327.5,0,0
1009,726.7,355.2,0,0
1012,680.9,391.2,0,1
1015,679.7,367.1,1,1
1018,604.7,376.5,1,1
1021,665.9,334.9,1,1
1024,586.5,363.6,1,1
1027,654.3,324.3,1,1
1030,627.7,336.2,1,1
1033,595.9,328.1,1,1
1036,645.1,309.4,1,1
1039,618.2,325.8,1,1
1042,629.8,293.3,1,1
1045,629.2,288.2,1,0
1048,634.7,262.3,0,0
1051,640.6,229.8,0,0
1054,632.3,209.3,0,0
1057,619.5,187.2,0,0
1060,597.0,182.1,0,0
1063,589.2,191.5,0,0
1066,583.7,194.4,0,0
1069,577.1,196.3,0,0
1072,557.4,210.1,0,0
1075,520.3,210.6,0,0
1078,496.4,246.0,0,0
1081,511.4,255.3,0,0
1084,538.5,296.9,0,0
1087,575.9,324.4,0,0
1090,586.3,318.7,0,0
1093,615.4,327.8,0,0
1096,624.4,318.5,0,0
1099,628.4,303.3,0,0
1102,663.9,307.8,0,0
1105,680.7,312.5,0,0
1108,736.5,295.5,0,0
1111,739.0,303.4,0,0
1114,766.4,312.6,0,0
1117,776.9,338.0,0,0
1120,767.2,393.3,0,0
1123,729.2,433.3,0,0
1126,713.2,439.3,1,1
1129,663.2,441.3,1,1
1132,730.2,365.3,1,1
1135,674.2,402.3,1,1
1138,692.2,384.3,1,1
1141,705.2,368.3,1,1
1144,663.2,384.3,1,1
1147,706.2,341.3,1,1
1150,617.2,365.3,1,1
1153,680.2,321.3,1,1
1156,639.2,311.3,1,1
1159,668.2,292.3,0,1
1162,668.2,232.3,0,0
1165,657.2,210.3,0,0
1168,638.2,211.3,0,0
1171,625.2,215.3,0,0
1174,603.2,224.3,0,0
1177,594.2,244.3,0,0
1180,588.2,276.3,0,0
1183,597.2,314.3,0,0
1186,605.2,347.3,0,0
1189,613.2,362.3,0,0
1192,629.2,370.3,0,0
1195,631.2,380.3,0,0
1198,651.2,394.3,0,0
1201,674.2,406.3,0,0
1204,698.2,412.3,0,0
1207,731.2,417.3,0,0
1210,747.2,432.3,0,0
1213,743.2,423.3,2,0
1216,766.2,432.3,2,0
1219,807.2,410.3,2,0
1222,830.2,418.3,2,0
1225,861.2,411.3,2,0
1228,893.2,397.3,2,0
1231,922.2,361.3,2,0
1234,950.2,339.3,2,0
1237,973.2,321.3,2,0
1240,1002.2,322.3,2,0
1243,1020.2,349.3,2,0
1246,1033.2,370.3,2,0
1249,1041.2,400.3,2,0
1252,1007.2,415.3,2,0
1255,990.2,461.3,2,0
1258,960.2,475.3,1,0
1261,939.2,466.3,1,0
1264,916.2,473.3,1,1
1267,902.2,465.3,1,1
1270,939.2,424.3,1,1
1273,887.2,445.3,1,1
1276,884.2,428.3,1,1
1279,922.2,398.3,1,1
1282,841.2,402.3,1,1
1285,895.2,387.3,1,1
1288,899.2,375.3,1,1
1291,849.2,391.3,1,1
1294,895.2,340.3,1,1
1297,839.2,370.3,1,1
1300,891.2,320.3,0,1
1303,897.2,311.3,0,0
1306,897.2,287.3,0,0
1309,889.2,261.3,0,0
1312,858.2,254.3,0,0
1315,829.2,260.3,0,0
1318,804.2,276.3,0,0
1321,776.2,316.3,0,0
1324,790.2,311.3,0,0
1327,773.2,352.3,0,0
1330,772.2,381.3,0,0
1333,803.2,399.3,0,0
1336,824.2,410.3,0,0
1339,864.2,434.3,0,0
1342,902.2,425.3,0,1
1345,953.2,423.3,0,1
1348,926.2,417.3,1,1
1351,975.2,391.3,1,1
1354,932.2,405.3,1,1
1357,924.2,395.3,1,1
1360,965.2,353.3,1,1
1363,912.2,364.3,1,1
1366,896.2,364.3,1,1
1369,941.2,330.3,1,1
1372,887.2,353.3,1,1
1375,910.2,342.3,1,1
1378,894.2,324.3,1,1
1381,817.2,302.3,0,0
1384,808.2,273.3,0,0
1387,820.2,236.3,0,0
1390,829.2,223.3,0,0
1393,865.2,190.3,0,0
1396,890.2,193.3,0,0
1399,916.2,197.3,0,0
1402,939.2,205.3,0,0
1405,958.2,214.3,0,0
1408,993.2,245.3,0,0
1411,991.2,269.3,0,0
1414,984.2,305.3,0,0
1417,976.2,342.3,0,0
1420,935.2,369.3,1,0
1423,934.2,353.3,1,1
1426,895.2,366.3,1,1
1429,871.2,367.3,1,1
1432,912.2,330.3,1,1
1435,874.2,349.3,1,1
1438,858.2,339.3,1,1
1441,920.2,302.3,1,1
1444,886.2,299.3,1,1
1447,857.2,290.3,1,1
1450,884.2,261.3,1,1
1453,848.2,283.3,1,1
1456,870.2,235.3,0,1
1459,877.2,211.3,0,0
1462,856.2,183.3,0,0
1465,848.2,179.3,0,0
1468,836.2,173.3,0,0
1471,824.2,188.3,0,0
1474,810.2,213.3,0,0
1477,816.2,230.3,0,0
1480,827.2,251.3,0,0
1483,852.2,272.3,0,0
1486,875.2,294.3,0,0
1489,911.2,305.3,0,0
1492,915.2,314.3,0,0
1495,912.2,338.3,0,0
1498,937.2,336.3,0,0
1501,963.2,336.3,0,0
1504,984.2,321.3,0,0
1507,986.2,356.3,0,0
1510,997.2,358.3,0,0
1513,1011.2,363.3,0,0
1516,1014.2,390.3,0,0
1519,1004.2,405.3,0,0
1522,990.2,438.3,0,0
1525,973.2,447.3,0,0
1528,939.2,443.3,0,0
1531,935.2,410.3,0,0
1534,937.2,394.3,0,0
1537,935.2,385.3,0,0
1540,933.2,354.3,0,0
1543,930.2,341.3,0,0
1546,955.2,334.3,0,1
1549,925.2,312.3,1,1
1552,967.2,276.3,1,1
1555,916.2,291.3,1,1
1558,910.2,275.3,1,1
1561,943.2,259.3,1,1
1564,882.2,258.3,1,1
1567,940.2,228.3,1,1
1570,887.2,238.3,1,1
1573,915.2,219.3,0,1
1576,934.2,178.3,0,0
1579,934.2,149.3,0,0
1582,903.2,119.3,0,0
1585,889.2,124.3,0,0
1588,836.2,118.3,0,0
1591,817.2,134.3,0,0
1594,816.2,159.3,0,0
1597,812.2,189.3,0,0
1600,829.2,233.3,0,0
1603,847.2,247.3,0,0
1606,867.2,258.3,0,0
1609,887.2,250.3,0,0
1612,919.2,291.3,0,0
1615,950.2,285.3,0,1
1618,982.2,293.3,0,1
1621,991.2,251.3,1,1
1624,949.2,267.3,1,1
1627,1002.2,217.3,1,1
1630,947.2,251.3,1,1
1633,949.2,230.3,1,1
1636,982.2,184.3,1,1
1639,913.2,221.3,1,1
1642,942.2,187.3,1,1
1645,914.2,189.3,1,1
1648,894.2,178.3,1,0
1651,884.2,169.3,1,0
1654,839.2,180.3,0,0
1657,822.2,170.3,0,0
1660,810.2,163.3,0,0
1663,809.2,137.3,0,0
1666,816.2,97.3,0,0
1669,831.2,86.3,0,0
1672,842.2,80.3,0,0
1675,891.2,76.3,0,0
1678,913.2,79.3,0,0
1681,934.2,103.3,0,0
1684,946.2,115.3,0,0
1687,931.2,136.3,2,0
1690,901.2,153.3,2,0
1693,875.2,180.3,2,0
1696,871.2,215.3,2,0
1699,887.2,222.3,2,0
1702,936.2,229.3,2,0
1705,981.2,224.3,2,0
1708,981.2,217.3,2,1
1711,981.2,199.3,1,1
1714,947.2,203.3,1,1
1717,1003.2,171.3,1,1
1720,950.2,201.3,1,1
1723,964.2,190.3,1,1
1726,977.2,170.3,1,1
1729,929.2,180.3,1,1
1732,966.2,148.3,1,1
1735,941.2,156.3,1,1
1738,932.2,142.3,1,0
1741,907.2,132.3,0,0
1744,896.2,127.3,0,0
1747,882.2,117.3,0,0
1750,864.2,104.3,0,0
1753,858.2,77.3,0,0
1756,843.2,41.3,0,0
1759,844.2,36.3,0,0
1762,855.2,40.3,0,0
1765,877.2,30.3,0,0
1768,891.2,31.3,0,0
1771,916.2,38.3,0,0
1774,927.2,38.3,0,0
1777,897.2,62.3,0,0
1780,921.2,76.3,0,0
1783,945.2,88.3,0,0
1786,957.2,105.3,0,0
1789,957.2,124.3,0,0
1792,943.2,138.3,0,0
1795,931.2,150.3,0,0
1798,915.2,170.3,0,0
1801,915.2,188.3,0,0
1804,903.2,195.3,2,0
1807,867.2,167.3,2,0
1810,854.2,146.3,2,0
1813,832.2,136.3,2,0
1816,812.2,154.3,2,0
1819,791.2,148.3,2,0
1822,771.2,179.3,2,0
1825,740.2,182.3,2,0
1828,733.2,185.3,2,0
1831,735.2,189.3,2,0
1834,697.2,225.3,2,0
1837,687.2,244.3,2,0
1840,655.2,263.3,2,0
